key,vmac,vsini,vmac_src,SpType,logTeff_sp,logL_sp,logg_sp,ev_tau,ev_logM,ev_logR,ev_phase,ev_Mini,ev_dist,ev_R,f_rot
HD193183,64.0,51.0,SimonDiaz2017,B1.5 Ib,4.31,3.93,,1.0012595222013603,1.3814603936743939,1.5590905548476668,2.0,25.363069991194358,0.1713229399274501,36.2318537667163,0.02782220152438167
HD193514,98.0,62.0,SimonDiaz2017,O7 Ib(f),4.54,4.16,,0.8526361381167205,1.6657963681973782,1.3560373586639973,0.0,56.25472347342379,0.1618090269046072,22.700601174679658,0.05398414179088966
HD194279,59.0,50.0,SimonDiaz2017,B1.5 Ia,4.25,4.29,,1.0286638296465636,1.3794977895942948,1.861322884458904,2.6035369254486396,49.1442140565861,0.36963798963237815,72.66459953888345,0.013600628893984364
HD194280,56.0,120.0,SimonDiaz2017,OC9.7 Iab,4.44,3.99,,0.9876531268796381,1.4701490713481102,1.3738549070035235,0.0,32.3230354126661,0.048244112187723974,23.65129401830948,0.10028551516478731
HD194839,91.0,67.0,SimonDiaz2017,B0.5 Iae,4.39,4.29,,1.0028255122321492,1.5688307613481063,1.6701529413001006,0.28565122906148244,56.5820221607484,0.032665245845899304,46.789988806880984,0.028303082166230908
HD195556,11.0,158.0,SimonDiaz2017,B2.5 IV,4.23,3.19,,1.000969049029378,0.9978993365757433,1.1552533319169809,2.0,10.173973984537167,0.27815978706583255,14.29727701644774,0.21843167988643225
HD195810,35.0,49.0,SimonDiaz2017,B6 III,4.13,2.42,,0.9944884122727417,0.7091810756326922,0.8269860396715484,0.10515397960296594,5.123094341774292,0.050322893021302974,6.7140727029698,0.14425202255983535
HD195986,18.0,35.0,SimonDiaz2017,B4 III,4.19,2.73,,0.998373456129897,0.8161445291493004,0.9114032446535585,1.7005978914721136,6.55335738333383,0.16471554916114925,8.15461092422318,0.08483531377148328
HD196025,16.0,38.0,SimonDiaz2017,B2 IV-V,4.28,2.71,,0.7979290975056088,0.8760947995969297,0.757106927776552,0.0,7.521202032089219,0.21382669833068008,5.716193579237121,0.13139793485870363
HD197226,39.0,95.0,SimonDiaz2017,B6 III,4.13,2.23,,0.8879516238470158,0.6737844994833851,0.7164171944384197,0.0,4.721586265011593,0.37041328449201383,5.204957580524179,0.3607599197228703
HD197392,28.0,28.0,SimonDiaz2017,B8 II-III,4.14,2.72,,1.0009680694340468,0.7986795443525707,1.0049782022383285,2.0,6.295310530057824,0.15825239621129172,10.115286831462381,0.05471314757296502
HD197511,45.0,36.0,SimonDiaz2017,B2 V,4.22,2.71,,0.9838986609881707,0.823364284555558,0.8502243200438822,0.0,6.665788817363551,0.042708826419845074,7.083115441534431,0.1004592777507884
HD197512,20.0,13.0,SimonDiaz2017,B1 V,4.35,2.9,,0.7144115939013757,0.9777267625590725,0.7684375213781677,0.0,9.573982126843566,0.7767035597873021,5.867289553445253,0.04379431135868967
HD198183,53.0,150.0,SimonDiaz2017,B5 V,4.17,2.6,,0.9969198163844303,0.7723096803086436,0.8626711241554429,0.9114744816438979,5.924343424443504,0.13894232067093318,7.289053269931688,0.40675416221821764
HD19820,54.0,144.0,SimonDiaz2017,O8.5 III(n)((f)),4.51,3.91,,0.8610419047457065,1.4801744126995684,1.1985066947181187,0.0,32.62654695255263,0.11176475102504177,15.79452955067977,0.18020534494523924
HD198478,54.0,38.0,SimonDiaz2017,B2.5 Ia,4.2,4.11,,1.0005493399262428,1.4979127776347194,1.9278868772299285,2.0,35.08777884981838,0.24284174004595804,84.7006761484393,0.008867650952963248
HD198820,31.0,34.0,SimonDiaz2017,B3 III,4.17,2.6,,0.9969198163844303,0.7723096803086436,0.8626711241554429,0.9114744816438979,5.924343424443504,0.13894232067093318,7.289053269931688,0.092197610102796
HD199140,37.0,21.0,SimonDiaz2017,B2 III,4.36,3.59,,1.0006182367451366,1.1945081039893217,1.1966234994204137,2.0,16.17624855960428,0.15226545894885574,15.72618931265375,0.02639414912362261
HD199216,60.0,36.0,SimonDiaz2017,B1 II,4.38,3.93,,1.0009044989132534,1.3861521129393952,1.41870582760953,2.0,25.66721204042222,0.038255456798228865,26.2244161256289,0.027133670319797874
HD199478,46.0,43.0,SimonDiaz2017,B8 Ia,4.09,3.97,,1.0020965594904734,1.3841808299080123,2.015828915644675,2.0,25.562298977663595,0.058121220224309815,103.71197762213093,0.00819504628353369
HD199578,29.0,25.0,SimonDiaz2017,B7 III,4.15,2.39,,0.9994357739723261,0.6854212931029111,0.7649918846404319,0.0,4.850282748447688,0.04349972283336509,5.8209234051366865,0.08489067655367424
HD199579,70.0,66.0,SimonDiaz2017,O6.5 V((f))z,4.6,3.83,,0.4972362978610299,1.5406011930933505,1.0071601392407852,0.0,36.285507193061356,0.050548648803266524,10.166234876441472,0.12832038887278216
HD200340,45.0,116.0,SimonDiaz2017,B8 III,4.14,2.62,,1.000602967211795,0.7650732114350887,0.9412687583659223,2.0,5.826799638091794,0.12321432422743211,8.73511764314649,0.26248295196966015
HD201345,70.0,93.0,SimonDiaz2017,ON9.2 IV,4.52,3.79,,0.7858589025348415,1.424205338531323,1.0909873275508017,0.0,27.843928166686357,0.11861024202373814,12.330688525037944,0.1490759177880424
HD201795,10.0,8.0,SimonDiaz2017,B1 V,4.43,2.81,,0.002715168732778492,1.04136180616357,0.6036643980439274,0.0,11.0,0.24905738565637028,4.014804461046145,0.0393855994391646
HD201912,13.0,19.0,SimonDiaz2017,B5 III,4.21,2.71,,0.9936210273376124,0.8228635963561222,0.8701045342211012,0.419456357096886,6.655531595364397,0.02876495556602359,7.414886953656186,0.05064784104321263
HD202124,122.0,84.0,SimonDiaz2017,O9 Iab,4.51,4.19,,0.8939254860764425,1.6646841316326224,1.4331070318558536,0.0,57.22366439672648,0.26248052322260507,27.108596408106376,0.0612469018485045
HD202214,25.0,21.0,SimonDiaz2017,O9.5 IV,4.49,3.36,,0.49978797078958126,1.2369360319491212,0.840019292257627,0.0,17.355413311102268,0.3173456486941219,6.918617041617845,0.059994560093102264
HD202753,24.0,38.0,SimonDiaz2017,B7 III,4.11,2.12,,0.8749944644963454,0.639096945289527,0.6866557406900353,0.0,4.358927527861646,0.3668541325643428,4.860217901134314,0.15453957967379256
HD202850,37.0,40.0,SimonDiaz2017,B9 Iab,4.07,3.75,,1.0023858488223076,1.2463613631427752,1.8821011512052714,2.0,18.349013427929428,0.22734055889001567,76.22565259534635,0.01037219590422951
HD20365,19.0,128.0,SimonDiaz2017,B3 V,4.2,2.59,,0.9703596691389007,0.7816222610069896,0.816888932427884,0.0,6.056277827804847,0.20168763831583664,6.559774835041161,0.3856851414707862
HD204172,85.0,52.0,SimonDiaz2017,B0 Ib,4.46,4.05,,0.9809433312008965,1.4978270045878161,1.3775121744806738,0.0,35.033505606976824,0.06469023231761947,23.85130656365462,0.04309263391494422
HD204536,16.0,74.0,SimonDiaz2017,B3 III,4.18,2.76,,1.0005170432348829,0.8217341236134538,0.9555457969649476,2.0,6.638422784467494,0.06941819962084822,9.027048939549042,0.16203088105994182
HD205021,23.0,32.0,SimonDiaz2017,B1 III,4.44,3.14,,0.5078861590931402,1.1132476634974435,0.7710178313295445,0.0,12.999999999999996,0.36985832566826116,5.902253132359264,0.10716279141767561
HD205139,63.0,35.0,SimonDiaz2017,B1 Ib,4.41,3.91,,1.0007068304304183,1.3779493347844258,1.3461550704885688,2.0,25.113562152938794,0.24010917485359756,22.189885970783084,0.031176319578735765
HD206165,59.0,39.0,SimonDiaz2017,B2 Ib,4.28,4.03,,1.0004366878378188,1.4425476779881428,1.6969213790337627,2.0,29.97999410549261,0.12963679573145398,49.76469870608548,0.01549013129082285
HD206183,27.0,15.0,SimonDiaz2017,O9.5 IV-V,4.52,3.36,,0.28191246917882945,1.277140350468017,0.803664593684561,0.0,19.000000000000007,0.1562511639422701,6.363039125790716,0.04659491632163412
HD207198,83.0,71.0,SimonDiaz2017,O8.5 II((f)),4.52,4.15,,0.8771337162520881,1.646839401290764,1.3798207961297835,0.0,53.25876510743389,0.16747442116576147,23.978432876011514,0.058526078212842524
HD207330,47.0,37.0,SimonDiaz2017,B2.5 III,4.23,3.24,,1.0010076176042828,1.0230333548782855,1.196732737065471,2.0,10.806200462014079,0.31387595896436127,15.730145402417122,0.04649228140070434
HD207538,42.0,37.0,SimonDiaz2017,O9.7 IV,4.51,3.51,,0.5720739911992433,1.296312097575737,0.9013461530191108,0.0,20.0,0.26906534066302346,7.967941796259696,0.09178409747752836
HD207840,21.0,19.0,SimonDiaz2017,B8 III,4.11,2.09,,0.8479573022945053,0.6230537569278841,0.6561327016456259,0.0,4.199999999999999,0.16645934890424297,4.530359869974586,0.08289584636998744
HD208218,39.0,21.0,SimonDiaz2017,B1 III,4.33,3.42,,0.9993795962791882,1.1149501566010056,1.1265660750148034,1.7990553361184305,13.392136484653326,0.43091816957536144,13.383388190086118,0.031014521881086703
HD208266,2.0,135.0,SimonDiaz2017,B1 V,4.33,3.2,,0.9986503114427684,1.0308241884683047,0.9918788018121619,0.5792864437222041,11.0,0.21938116712916675,9.814740056907318,0.27187347449712684
HD2083,34.0,26.0,SimonDiaz2017,B0.2 V,4.47,3.28,,0.5021001106318589,1.202416288168251,0.82099497221529,0.0,16.0,0.29479581616520323,6.622088373304902,0.07760509707813823
HD208440,21.0,95.0,SimonDiaz2017,B1 V,4.31,3.12,,0.9985008654672214,0.9910468934267028,0.9618825924893091,0.5488828078117004,9.999999999999998,0.07680404669081733,9.159728318340305,0.20499953859451203
HD208501,52.0,34.0,SimonDiaz2017,B8 Ib,4.13,3.97,,1.0017937240950296,1.391900608567133,1.943703443198032,2.0,26.101184833703634,0.11099096535524271,87.84224835925794,0.007650456402836876
HD208947,66.0,148.0,SimonDiaz2017,B2 V,4.27,2.71,,0.8274550925875173,0.8690642193310865,0.7728743657259073,0.0,7.4,0.01983876134818788,5.927538258106917,0.4935137081724972
HD209008,22.0,19.0,SimonDiaz2017,B3 III,4.16,2.59,,0.9943067325786767,0.7686018388072096,0.8736533974940609,1.0044834606988162,5.873984848289058,0.18888420619771554,7.4757263828099765,0.050235655580669954
HD209339,67.0,102.0,SimonDiaz2017,O9.7 IV,4.51,3.61,,0.6960786831900174,1.3338674032087667,0.9801962119422035,0.0,22.0,0.1505592007355298,9.554241440843123,0.21101621585366837
HD209419,21.0,16.0,SimonDiaz2017,B5 III,4.15,2.36,,0.9303544060046116,0.708384249529395,0.7614750174203044,0.0,5.115001506338726,0.03985929920090537,5.773976572381063,0.05477177759456237
HD209975,92.0,52.0,SimonDiaz2017,O9 Ib,4.52,4.09,,0.8711831818175897,1.6086507730440731,1.3319052821330448,0.0,47.18837415482768,0.19064006244592077,21.4736209208405,0.04786410386630058
HD210191,25.0,12.0,SimonDiaz2017,B2.5 IV,4.28,3.21,,1.0006370062779484,1.0193790337419357,1.081886363412007,2.0,10.713999411123943,0.43044820528907424,12.074978424015509,0.019642951909733135
HD210424,20.0,19.0,SimonDiaz2017,B7 III,4.11,2.16,,0.8887471209719914,0.6432395058544982,0.7009765939484396,0.0,4.4,0.11155046767765817,5.023155167867077,0.07476337147308036
HD21071,18.0,67.0,SimonDiaz2017,B7 V,4.14,2.22,,0.8610043517766458,0.6774791758261487,0.6954210293611229,0.0,4.761419307503873,0.3175106600012369,4.959307408289985,0.26703343606901114
HD210809,112.0,65.0,SimonDiaz2017,O9 Iab,4.52,4.09,,0.8711831818175897,1.6086507730440731,1.3319052821330448,0.0,47.18837415482768,0.19064006244592077,21.4736209208405,0.05983012983287572
HD212222,25.0,34.0,SimonDiaz2017,B5 V,4.13,2.21,,0.8695165023975594,0.6625555438043853,0.6946437714083457,0.0,4.6,0.19115978283647866,4.950439660731089,0.13575224373110023
HD212593,33.0,25.0,SimonDiaz2017,B9 Iab,4.09,3.77,,1.0023947824870363,1.2612353800837675,1.8621719100298733,2.0,18.99837361233987,0.11544022997289878,72.80679440793654,0.0067870331340299335
HD21278,30.0,50.0,SimonDiaz2017,B4 V,4.19,2.52,,0.9149274772864991,0.7755460092573491,0.7922767792791827,0.0,5.9681133500249155,0.001582352852849129,6.198359755549877,0.1594428673123487
HD212883,12.0,9.0,SimonDiaz2017,B2 V,4.29,2.8,,0.8299932430892852,0.9029191041403091,0.7937056983488378,0.0,8.0,0.07355927556498947,6.218787233743392,0.028605443261550532
HD21291,29.0,41.0,SimonDiaz2017,B9 Ia,4.05,4.09,,1.0026930605715414,1.4716425524270769,2.2088523917500793,2.7190583303425977,32.561883339314804,0.08643656706490178,161.75301771491675,0.005010064715553717
HD212978,32.0,125.0,SimonDiaz2017,B1.5 V,4.25,3.07,,0.9999498242979321,0.9544422195996444,1.0338453427808518,1.9096543390164429,9.021889947895108,0.04873704235904926,10.810489088946671,0.2285475346968403
HD212986,22.0,27.0,SimonDiaz2017,B7 III,4.16,2.27,,0.8388770026928921,0.6987857779231385,0.6898844395289695,0.0,5.000000000000001,0.11710524328301657,4.896485125284302,0.10899114006407153
HD213087,91.0,56.0,SimonDiaz2017,B0.5 Ib,4.44,4.0,,0.9906224019210255,1.4709887879304853,1.37955613033698,0.0,32.41189569803939,0.07463756664736856,23.963824498870043,0.046189553856795025
HD213420,33.0,56.0,SimonDiaz2017,B2 IV,4.3,3.38,,1.0007556863622475,1.0922549561255759,1.1630948241237993,2.0,12.698700889615223,0.3775949962413864,14.557769011064522,0.0760335159504226
HD214263,5.0,83.0,SimonDiaz2017,B2 V,4.31,2.82,,0.7723360516182768,0.9029427700633692,0.7565739000089445,0.0,8.0,0.8110150760213768,5.709182159551397,0.28735321672513486
HD214432,83.0,136.0,SimonDiaz2017,B3 V,4.25,2.46,,0.6934538468841219,0.7933691552061736,0.6540426186850964,0.0,6.216010037978383,0.01658621905125725,4.508609467750716,0.5962222243524145
HD214680,41.0,16.0,SimonDiaz2017,O9 V,4.55,3.67,,0.567912972445372,1.4053403405714944,0.959191273980727,0.0,26.057860944113877,0.07843794479296638,9.10314109099225,0.034740861148643096
HD21483,45.0,129.0,SimonDiaz2017,B3 III,4.23,3.06,,1.000738648176973,0.9532359551831967,1.0793613961741917,2.0,8.999638657588408,0.3167931625920589,12.004978764502946,0.21239299296803804
HD216411,72.0,52.0,SimonDiaz2017,B0.7 Ia,4.33,4.44,,1.074013499507722,0.7948434399115679,1.4805725442846114,4.19878013867763,38.62281957301965,0.11550485498058567,30.23935644686953,0.03398933518795429
HD216538,21.0,18.0,SimonDiaz2017,B7 III,4.11,2.34,,0.989525174297445,0.6842479746692163,0.8089936411818608,0.0,4.838043114952928,0.175690861459249,6.441598338382996,0.055231995546979905
HD216831,17.0,67.0,SimonDiaz2017,B7 III,4.09,2.17,,0.9660256633778312,0.6274927587674259,0.7418133153355108,0.0,4.247708215214103,0.07558039098510803,5.518401757476025,0.23997906567134
HD216898,47.0,44.0,SimonDiaz2017,O9 V,4.56,3.4,,0.0009070310107310367,1.3423246409903122,0.7727693362314094,0.0,22.0,0.04548982541740577,5.926104919443055,0.14675577864947337
HD217348,43.0,168.0,SimonDiaz2017,B7 III,4.08,2.52,,1.001376738325282,0.7211002395173736,0.9857471412729537,2.0,5.265592533021182,0.16946095275348927,9.6771426115591,0.3431421050827144
HD218195A,67.0,52.0,SimonDiaz2017,O8.5 III Nstr,4.54,3.97,,0.8114587918479027,1.5372507080453643,1.1974357701201754,0.0,37.9559680321197,0.08032640052638214,15.755629879960638,0.06523481637810867
HD218376,54.0,30.0,SimonDiaz2017,B0.5 III,4.43,3.52,,0.8613729393038669,1.2375836766409152,1.0415001796046244,0.0,17.500471490556556,0.3425570674014239,11.00272300318676,0.053893072747833455
HD218407,2.0,156.0,SimonDiaz2017,B2 V,4.26,2.78,,0.8931479724051669,0.8824448156917639,0.8340541572671166,0.0,7.632403623094312,0.11112445842988501,6.8242378825326195,0.4518375413486746
HD218440,17.0,13.0,SimonDiaz2017,B2.5 IV,4.22,2.68,,0.9882002621673608,0.8004580433597274,0.8257442494668297,0.0,6.323591329100295,0.011473325037891977,6.694902389651818,0.03838053052608166
HD218915,93.0,51.0,SimonDiaz2017,O9.2 Iab,4.52,4.09,,0.8711831818175897,1.6086507730440731,1.3319052821330448,0.0,47.18837415482768,0.19064006244592077,21.4736209208405,0.04694364033041019
HD220222,21.0,122.0,SimonDiaz2017,B6 III,4.15,2.37,,0.9575635253645368,0.6980476275868799,0.7624823892165795,0.0,4.996265265044402,0.11374519472272408,5.787385198368492,0.41666719811602454
HD223128,20.0,11.0,SimonDiaz2017,B2 IV,4.35,2.99,,0.7822251289680419,0.9945103863179068,0.8144469521129837,0.0,9.999999999999998,0.10150840730591765,6.522993595433641,0.033331710704888565
HD223987,81.0,45.0,SimonDiaz2017,B1 Ib,4.32,3.97,,1.0005925746933664,1.4100058675248832,1.5771800993273926,2.0,27.400521778347613,0.2497524706113849,37.77288003278175,0.023547471786122206
HD224055,60.0,33.0,SimonDiaz2017,B3 Ia,4.21,4.02,,1.0006744884443137,1.4315815753798882,1.8266452336265244,2.0,29.087365660780986,0.06384951439929776,67.08806002424105,0.0097225587701123
HD224572,47.0,186.0,SimonDiaz2017,B1 V,4.33,3.42,,0.9993795962791882,1.1149501566010056,1.1265660750148034,1.7990553361184305,13.392136484653326,0.43091816957536144,13.383388190086118,0.27470005094676797
HD224990,40.0,22.0,SimonDiaz2017,B4 III,4.13,2.33,,0.9771805042646201,0.676249475485519,0.7642216986865754,0.0,4.751686798318964,0.059125858978921,5.810609618774831,0.07483639401632308
HD225094,57.0,34.0,SimonDiaz2017,B3 Iab,4.2,4.06,,1.0007869373916443,1.4690227502320723,1.8959178349079107,2.0,32.269502073850205,0.20880948777517236,78.68969009213278,0.008540296582853874
HD225160,107.0,85.0,SimonDiaz2017,O8 Iabf,4.52,4.2,,0.8823448000906292,1.6726145551505245,1.4191176824550837,0.0,58.62057731904391,0.19214510789832545,26.249297343831614,0.0640048838828818
HD226868,81.0,112.0,SimonDiaz2017,O9.7 Iabp var,4.47,4.14,,0.9742412756192133,1.5736387753573682,1.435281071013913,0.0,43.75477508338561,0.10182607210304434,27.244639832692258,0.08125476197172123
HD23300,21.0,19.0,SimonDiaz2017,B6 V,4.14,2.42,,0.9817214343432102,0.7203255201329944,0.8161920549964018,0.0,5.257027926882446,0.14042773682430532,6.549257332417263,0.05734207662345109
HD23302,54.0,180.0,SimonDiaz2017,B6 III,4.13,2.83,,1.0014084447493876,0.8412631644090285,1.0994106088193163,2.0,6.943845245236307,0.14494513989820446,12.572180535361381,0.2829917449405892
HD23338,24.0,107.0,SimonDiaz2017,B6 IV,4.11,2.61,,1.00109035502238,0.7543296668580513,0.9876256071306031,2.0,5.6842519759478645,0.24988591137380578,9.719090075300658,0.21760558684187575
HD23408,22.0,30.0,SimonDiaz2017,B8 III,4.08,2.69,,1.0018579409446235,0.7825923493609246,1.0976381488376719,2.0,6.066957207163994,0.30016363029077575,12.520975012220733,0.04735817703144148
HD23630,48.0,160.0,SimonDiaz2017,B7 III,4.12,2.87,,1.001587951039029,0.8570520322470405,1.148031574743057,2.0,7.201088334610032,0.09514003104713663,14.06149752468167,0.22490560489987968
HD23675,77.0,51.0,SimonDiaz2017,B0.5 III,4.43,3.88,,0.9931990655861261,1.3838798517257689,1.294347427057937,0.8728631967414118,25.529879340354256,0.04803299111188413,19.694611899588438,0.05118404679609723
HD237211,86.0,48.0,SimonDiaz2017,O9 Ib,4.52,4.09,,0.8711831818175897,1.6086507730440731,1.3319052821330448,0.0,47.18837415482768,0.19064006244592077,21.4736209208405,0.044182249722739
HD24398,59.0,40.0,SimonDiaz2017,B1 Ib,4.38,3.83,,1.00084082872404,1.3227883295222582,1.3422556400372023,2.0,21.93958416353403,0.08918890578068331,21.991539863424556,0.03595143434960698
HD24431,51.0,65.0,SimonDiaz2017,O9 III,4.54,3.91,,0.7932573499799671,1.5039737698308284,1.1501352000706875,0.0,34.44268444696322,0.10428931809804494,14.12977349670101,0.09092640642652967
HD24432,49.0,32.0,SimonDiaz2017,B3 II,4.15,3.68,,1.0020038742163524,1.2197939864113898,1.6737983973984982,2.0,17.202583175322676,0.11408662855356579,47.18439570811357,0.013404896085350877
HD24587,19.0,31.0,SimonDiaz2017,B5 V,4.14,2.15,,0.8158982137263667,0.6625792890473435,0.654515944079837,0.0,4.6,0.3154144513874165,4.513525953643323,0.13575555841914902
HD24640,78.0,128.0,SimonDiaz2017,B1.5 V,4.26,2.6,,0.7760318578624187,0.8323595120745845,0.7184191891356737,0.0,6.800000000000001,0.06082883853364444,5.229006589687622,0.4838409823883
HD250289,48.0,101.0,SimonDiaz2017,B2 III:e,4.32,3.76,,1.001198095819827,1.2726077914876144,1.3997238326021493,2.0,19.51912085078576,0.22341566124855713,25.102896333617327,0.07952605000740078
HD250290,34.0,41.0,SimonDiaz2017,B3 Ib,4.2,3.79,,1.0017786206094623,1.2782021068548557,1.6536084743919253,2.0,19.789850495426336,0.024498110622646393,45.0410466945618,0.017992323583938503
HD25204,54.0,71.0,SimonDiaz2017,B3 IV,4.2,2.79,,0.9998971014583297,0.839538254178213,0.9379115672678467,1.9200057941922752,6.916073645113192,0.22843133668555451,8.667853595799746,0.16190440025462402
HD25443,70.0,39.0,SimonDiaz2017,B0.5 III,4.44,3.64,,0.8894066189370737,1.2920214009408095,1.1071869409632822,0.0,20.0,0.1072819329518468,12.799321291519846,0.06022676507982015
HD256725,27.0,68.0,SimonDiaz2017,O5.5,4.51,4.04,,0.8864205096423495,1.5476666637604477,1.2935849849985261,0.0,39.767432696294165,0.19020804589914175,19.66006661329486,0.06836531173757249
HD25914,33.0,33.0,SimonDiaz2017,B6 Ia,4.16,4.16,,1.0004533882852589,1.5290406789865942,2.0433743208788084,2.0,38.44424313916886,0.04528499231975615,110.50306417483897,0.005902710582997783
HD26398,51.0,142.0,SimonDiaz2017,B7 III,4.2,2.72,,0.9888301499962935,0.827461204201871,0.8916349509877322,0.5235311376500834,6.726071550608141,0.0783708270222892,7.791748947336321,0.3602178785297226
HD27192,79.0,153.0,SimonDiaz2017,B1.5 IV,4.33,3.17,,0.9678140837918996,1.0091629309935604,0.944252809399554,0.0,10.434613501926256,0.1820653612904368,8.795343581201584,0.3438353241551681
HD2729,49.0,106.0,SimonDiaz2017,B6 V,4.15,2.57,,0.9965640012767663,0.7528777449750554,0.8760215666496955,1.443945991615784,5.665139611308505,0.13951905010316779,7.516602198209196,0.27873799345971084
HD27396,45.0,22.0,SimonDiaz2017,B4 IV,4.21,2.58,,0.9014551703169921,0.801342422158873,0.7950048657949215,0.0,6.332792726111268,0.18007958981072086,6.237418237885643,0.06971555446842598
HD27563,26.0,33.0,SimonDiaz2017,B5 III,4.16,2.61,,0.9992358279510868,0.7681664228417239,0.8921865613432267,1.8208685687189694,5.868124892838594,0.10814865134902395,7.801651767327889,0.08360634719561581
HD28114,24.0,21.0,SimonDiaz2017,B6 IV,4.17,2.66,,0.9989009249942445,0.7862287547318393,0.9038191077723241,1.7756273552294513,6.117220492451681,0.3443116428211808,8.01344218175022,0.051797888653867544
HD28446B,24.0,12.0,SimonDiaz2017,B1 IV:,4.47,3.3,,0.5363374536006841,1.202261420835704,0.8324010307042278,0.0,16.0,0.13394884161212064,6.798311038854519,0.03488928634456344
HD28503,19.0,62.0,SimonDiaz2017,B7 III,4.12,2.43,,0.9962217667113523,0.7032657944796,0.8422883426502611,1.2207895914188363,5.053647971924096,0.058641494671535066,6.954859207282682,0.1762037786860023
HD28843,60.0,113.0,SimonDiaz2017,B9 III,4.09,2.45,,1.0008004323710171,0.6964609029483708,0.9148373244670089,2.0,4.975102635601531,0.06251780123843262,8.21934716692715,0.2717396362863288
HD2905,82.0,59.0,SimonDiaz2017,B0.7 Ia,4.4,4.06,,0.9999626177703883,1.4738858307987108,1.493105689099163,0.7104656598889649,32.66934018663934,0.09549349039473796,31.124736907695226,0.037467799997387904
HD29227,20.0,19.0,SimonDiaz2017,B7 III,4.12,2.32,,0.9836336240640909,0.6796801608808338,0.7850582863173737,0.0,4.788648108190165,0.1501389165891479,6.096187081926456,0.06160375505790624
HD29248,40.0,32.0,SimonDiaz2017,B2 III,4.37,3.04,,0.7529144038698539,1.0363023003920189,0.82451353768369,0.0,10.999999999999998,0.39109717345610234,6.675957107122592,0.09474325720914545
HD30122,20.0,17.0,SimonDiaz2017,B5 III,4.17,2.68,,1.0004039119557713,0.7936872131359103,0.9247720026829325,2.0,6.2232747129704435,0.1088303718175335,8.40953539238548,0.039956624239204284
HD30211,33.0,132.0,SimonDiaz2017,B4 IV,4.18,2.82,,1.0007082762223378,0.8432390656989549,0.9974498938083373,2.0,6.975496649754484,0.10735168295432632,9.941453690369714,0.262443552693046
HD30614,119.0,99.0,SimonDiaz2017,O9 Ia,4.51,4.19,,0.8939254860764425,1.6646841316326224,1.4331070318558536,0.0,57.22366439672648,0.26248052322260507,27.108596408106376,0.07218384860716602
HD30677,36.0,167.0,SimonDiaz2017,B1 II-III((n)),4.33,3.94,,1.0010966246946438,1.3894882502830144,1.5276011330120032,2.0,25.911056712875606,0.027036299826534875,33.69776777096781,0.0979551353166696
HD30836,30.0,39.0,SimonDiaz2017,B2 III,4.29,3.16,,0.9961463679239605,0.9910949860028953,0.9982109285935836,1.0780627822219992,10.000000000000002,0.35429772731198833,9.958889843052853,0.07740438229098856
HD31327,53.0,35.0,SimonDiaz2017,B2.5 Ib,4.26,3.59,,1.0014206500210634,1.1874405119256084,1.402101303210917,2.1265798085761762,15.909489250663665,0.3165188909690243,25.240694664030773,0.02740807991416679
HD3240,33.0,68.0,SimonDiaz2017,B7 III,4.09,2.34,,0.9997349062503902,0.6635768324308978,0.843942468110818,1.6786004926933351,4.6118981683370635,0.03144037358037051,6.981399139112984,0.19252109154872257
HD32612,20.0,56.0,SimonDiaz2017,B2.5 IV,4.28,2.7,,0.7862990003661927,0.8697491168291781,0.7464158334093891,0.0,7.411557624464841,0.14727045878308245,5.577195052158303,0.19846506208833314
HD3360,17.0,23.0,SimonDiaz2017,B2 IV,4.29,2.91,,0.968441276206891,0.9162945403354401,0.8859672204197578,0.0,8.269552065849904,0.6692883351064661,7.690723902247408,0.059111568914077005
HD3369,19.0,18.0,SimonDiaz2017,B5 V,4.17,2.56,,0.9814043853139917,0.7720408432465378,0.8526142825820742,0.0,5.9205429937955945,0.08182604667889729,7.1222019278841096,0.04995397973035285
HD3379,57.0,47.0,SimonDiaz2017,B2.5 IV,4.22,2.47,,0.7985740566674073,0.7779882104726975,0.7060511558971366,0.0,5.999999999999999,0.048592013403273904,5.082193025963721,0.1827925842621217
HD34078,31.0,17.0,SimonDiaz2017,O9.5 V,4.53,3.53,,0.493503279662772,1.3371678881300904,0.8958049861414058,0.0,21.999999999999996,0.030201410694165834,7.866924571344018,0.04271258007529485
HD34085,51.0,38.0,SimonDiaz2017,B8 Ia,4.1,4.1,,1.0013181889280367,1.475523237579137,2.1107287187465484,2.0,32.877903317075976,0.06978276983652605,129.04129677119067,0.005820586512673875
HD34503,32.0,34.0,SimonDiaz2017,B5 III,4.13,2.79,,1.001314785105384,0.8234414588653038,1.0692879783083427,2.0,6.664753519005634,0.16686803590113647,11.729728996789964,0.057293164367530146
HD34656,87.0,44.0,SimonDiaz2017,O7.5 II(f),4.57,4.17,,0.8084940989103968,1.6879494686722716,1.3116567932849013,0.0,59.30135216412804,0.0461165699477545,20.49541862255897,0.04243339244869517
HD34759,30.0,58.0,SimonDiaz2017,B5 V,4.16,2.4,,0.930908749616944,0.7247699047654771,0.7702028079732143,0.0,5.311528656879788,0.06662284490823121,5.891186993214786,0.19459741028557753
HD34989,12.0,48.0,SimonDiaz2017,B1 V,4.43,3.03,,0.40576350003141953,1.0788190628953767,0.7214268142357668,0.0,11.999999999999998,0.36310525816913247,5.265344776964201,0.18018817801386644
