id,gaia,sector,noise_added,metric,prewhitened,n_pw,alpha0,nuchar,gamma,Cw,e_alpha0,e_nuchar,e_gamma,e_Cw,dBIC_vs_white,T_span,n_pts,dt_min,pass_nu,pass_bic
HD_123056,-1,11,138.78,log,False,0,31.1,2.3814,1.9631,1.673,1.502,0.12829,0.061722,0.03227,7760.3,24.961,15208,2,True,True
HD_123056,-1,11,138.78,log,True,2,22.175,3.1363,2.1631,1.7201,0.92762,0.14194,0.072819,0.029858,7368.9,24.961,15208,2,True,True
HD_123056,-1,11,138.78,lin,False,0,42.991,2.2033,1.8741,1.8546,0.75783,0.057381,0.058025,0.1189,7803.1,24.961,15208,2,True,True
HD_123056,-1,11,138.78,lin,True,0,42.991,2.2033,1.8741,1.8546,0.75783,0.057381,0.058025,0.1189,7803.1,24.961,15208,2,True,True
HD_135591,-1,12,1501,log,False,0,255.08,2.0772,1.5418,14.418,14.225,0.15622,0.05569,0.44527,7698.4,27.936,18658,2,True,True
HD_135591,-1,12,1501,log,True,0,255.08,2.0772,1.5418,14.418,14.225,0.15622,0.05569,0.44527,7698.4,27.936,18658,2,True,True
HD_135591,-1,12,1501,lin,False,0,410.53,1.229,1.209,13.407,8.3667,0.046307,0.029138,0.95803,12236,27.936,18658,2,True,True
HD_135591,-1,12,1501,lin,True,0,410.53,1.229,1.209,13.407,8.3667,0.046307,0.029138,0.95803,12236,27.936,18658,2,True,True
HD_135591,-1,38,1386.7,log,False,0,238.66,2.9241,1.8132,11.74,10.346,0.15208,0.055938,0.34148,9197,26.696,18491,2,True,True
HD_135591,-1,38,1386.7,log,True,0,238.66,2.9241,1.8132,11.74,10.346,0.15208,0.055938,0.34148,9197,26.696,18491,2,True,True
HD_135591,-1,38,1386.7,lin,False,0,420.53,1.5144,1.1489,3.2696,8.3854,0.05556,0.028376,1.2368,12773,26.696,18491,2,True,True
HD_135591,-1,38,1386.7,lin,True,0,420.53,1.5144,1.1489,3.2696,8.3854,0.05556,0.028376,1.2368,12773,26.696,18491,2,True,True
HD_135591,-1,39,1395.4,log,False,0,222.5,2.7276,1.7494,12.692,10.141,0.154,0.057148,0.3509,8679.1,27.944,19315,2,True,True
HD_135591,-1,39,1395.4,log,True,0,222.5,2.7276,1.7494,12.692,10.141,0.154,0.057148,0.3509,8679.1,27.944,19315,2,True,True
HD_135591,-1,39,1395.4,lin,False,0,423.55,1.1548,1.0362,3.6248,9.767,0.052774,0.026012,1.1958,13405,27.944,19315,2,True,True
HD_135591,-1,39,1395.4,lin,True,0,423.55,1.1548,1.0362,3.6248,9.767,0.052774,0.026012,1.1958,13405,27.944,19315,2,True,True
HD_135591,-1,65,2670.8,log,False,0,325.65,1.3408,1.4062,25.287,24.507,0.14514,0.061312,0.60959,5446.2,27.888,19501,2,True,True
HD_135591,-1,65,2670.8,log,True,0,325.65,1.3408,1.4062,25.287,24.507,0.14514,0.061312,0.60959,5446.2,27.888,19501,2,True,True
HD_135591,-1,65,2670.8,lin,False,0,924.28,0.24903,0.85436,18.175,49.975,0.029714,0.023941,1.3911,12078,27.888,19501,2,True,True
HD_135591,-1,65,2670.8,lin,True,0,924.28,0.24903,0.85436,18.175,49.975,0.029714,0.023941,1.3911,12078,27.888,19501,2,True,True
HD_14434,-1,18,107.26,log,False,0,22.456,5.9027,2.8665,1.4972,0.60473,0.14316,0.078597,0.027744,10217,23.406,14733,2,True,True
HD_14434,-1,18,107.26,log,True,1,19.926,6.422,3.0273,1.4793,0.50971,0.14391,0.084487,0.026144,10145,23.406,14733,2,True,True
HD_14434,-1,18,107.26,lin,False,0,33.015,4.5115,2.0269,1.2171,0.47085,0.082028,0.059504,0.13707,9497.7,23.406,14733,2,True,True
HD_14434,-1,18,107.26,lin,True,0,33.015,4.5115,2.0269,1.2171,0.47085,0.082028,0.059504,0.13707,9497.7,23.406,14733,2,True,True
HD_14633,-1,18,141.52,log,False,0,46.525,1.6931,1.4531,1.4384,2.8977,0.14312,0.047937,0.061885,8323.1,23.814,14830,2,True,True
HD_14633,-1,18,141.52,log,True,0,46.525,1.6931,1.4531,1.4384,2.8977,0.14312,0.047937,0.061885,8323.1,23.814,14830,2,True,True
HD_14633,-1,18,141.52,lin,False,0,46.475,2.1508,1.7292,2.1818,0.60248,0.042549,0.037334,0.095653,12177,23.814,14830,2,True,True
HD_14633,-1,18,141.52,lin,True,0,46.475,2.1508,1.7292,2.1818,0.60248,0.042549,0.037334,0.095653,12177,23.814,14830,2,True,True
HD_149038,-1,103,22146,log,False,0,2744.7,1.4178,2.8746,258.38,159.19,0.072212,0.13374,2.0487,4054.8,24.754,16033,2.0002,True,True
HD_149038,-1,103,22146,log,True,0,2744.7,1.4178,2.8746,258.38,159.19,0.072212,0.13374,2.0487,4054.8,24.754,16033,2.0002,True,True
HD_149038,-1,103,22146,lin,False,0,6460.7,0.55226,1.6274,287.13,116.98,0.01575,0.032008,4.9509,11890,24.754,16033,2.0002,True,True
HD_149038,-1,103,22146,lin,True,0,6460.7,0.55226,1.6274,287.13,116.98,0.01575,0.032008,4.9509,11890,24.754,16033,2.0002,True,True
HD_149038,-1,39,25620,log,False,0,4995.8,0.93535,2.6407,300.57,314.43,0.050857,0.10008,2.0617,5142.5,27.928,18370,2,True,True
HD_149038,-1,39,25620,log,True,0,4995.8,0.93535,2.6407,300.57,314.43,0.050857,0.10008,2.0617,5142.5,27.928,18370,2,True,True
HD_149038,-1,39,25620,lin,False,0,6970.5,0.74294,2.0625,334.56,84.726,0.01283,0.037832,5.087,14228,27.928,18370,2,True,True
HD_149038,-1,39,25620,lin,True,0,6970.5,0.74294,2.0625,334.56,84.726,0.01283,0.037832,5.087,14228,27.928,18370,2,True,True
HD_149038,-1,66,15064,log,False,0,2682.9,1.4862,2.489,171.34,148.95,0.076275,0.088442,1.5512,5679.4,24.751,15646,2,True,True
HD_149038,-1,66,15064,log,True,0,2682.9,1.4862,2.489,171.34,148.95,0.076275,0.088442,1.5512,5679.4,24.751,15646,2,True,True
HD_149038,-1,66,15064,lin,False,0,4653.1,0.89246,1.7335,182.22,72.273,0.02176,0.03644,5.0566,11337,24.751,15646,2,True,True
HD_149038,-1,66,15064,lin,True,0,4653.1,0.89246,1.7335,182.22,72.273,0.02176,0.03644,5.0566,11337,24.751,15646,2,True,True
HD_149038,-1,93,8143,log,False,0,1955.6,1.9392,3.1518,95.241,82.327,0.063699,0.094091,0.76103,7999.9,24.919,16297,2,True,True
HD_149038,-1,93,8143,log,True,0,1955.6,1.9392,3.1518,95.241,82.327,0.063699,0.094091,0.76103,7999.9,24.919,16297,2,True,True
HD_149038,-1,93,8143,lin,False,0,2416.3,1.8371,3.3706,117.16,21.39,0.018544,0.079474,2.9552,12929,24.919,16297,2,True,True
HD_149038,-1,93,8143,lin,True,0,2416.3,1.8371,3.3706,117.16,21.39,0.018544,0.079474,2.9552,12929,24.919,16297,2,True,True
HD_150574,-1,12,288.25,log,False,0,61.393,2.5981,2.5384,3.9042,2.526,0.10032,0.07661,0.044755,7827.9,24.599,14870,2,True,True
HD_150574,-1,12,288.25,log,True,0,61.393,2.5981,2.5384,3.9042,2.526,0.10032,0.07661,0.044755,7827.9,24.599,14870,2,True,True
HD_150574,-1,12,288.25,lin,False,0,90.259,1.7862,1.7379,3.7499,1.0972,0.033633,0.033926,0.1465,13383,24.599,14870,2,True,True
HD_150574,-1,12,288.25,lin,True,0,90.259,1.7862,1.7379,3.7499,1.0972,0.033633,0.033926,0.1465,13383,24.599,14870,2,True,True
HD_151804,-1,12,16267,log,False,0,5226.8,0.68792,3.1229,208.75,403.7,0.038944,0.13835,1.4461,4086.4,24.6,14742,2,True,True
HD_151804,-1,12,16267,log,True,0,5226.8,0.68792,3.1229,208.75,403.7,0.038944,0.13835,1.4461,4086.4,24.6,14742,2,True,True
HD_151804,-1,12,16267,lin,False,0,5235.5,0.80495,4.9442,256.03,36.265,0.0050967,0.11544,3.3221,15419,24.6,14742,2,True,True
HD_151804,-1,12,16267,lin,True,0,5235.5,0.80495,4.9442,256.03,36.265,0.0050967,0.11544,3.3221,15419,24.6,14742,2,True,True
HD_151804,-1,39,15540,log,False,0,3612.2,0.88125,3.798,183.12,220.49,0.036601,0.17727,1.1802,4647.6,27.928,18467,2,True,True
HD_151804,-1,39,15540,log,True,0,3612.2,0.88125,3.798,183.12,220.49,0.036601,0.17727,1.1802,4647.6,27.928,18467,2,True,True
HD_151804,-1,39,15540,lin,False,0,4336.3,0.91397,4.2381,216.53,38.439,0.0080532,0.11365,3.6299,13009,27.928,18467,2,True,True
HD_151804,-1,39,15540,lin,True,0,4336.3,0.91397,4.2381,216.53,38.439,0.0080532,0.11365,3.6299,13009,27.928,18467,2,True,True
HD_151804,-1,66,17136,log,False,0,5122.4,0.85864,3.2576,206.54,343.25,0.041672,0.13455,1.4585,4795.2,24.853,15278,2,True,True
HD_151804,-1,66,17136,log,True,0,5122.4,0.85864,3.2576,206.54,343.25,0.041672,0.13455,1.4585,4795.2,24.853,15278,2,True,True
HD_151804,-1,66,17136,lin,False,0,5241.3,0.992,4.663,251.38,37.791,0.006823,0.11064,3.8918,14925,24.853,15278,2,True,True
HD_151804,-1,66,17136,lin,True,0,5241.3,0.992,4.663,251.38,37.791,0.006823,0.11064,3.8918,14925,24.853,15278,2,True,True
HD_151804,-1,93,11005,log,False,0,3102.9,0.94613,3.1858,128.62,199.24,0.04493,0.12644,0.93105,5054.7,24.922,16374,2,True,True
HD_151804,-1,93,11005,log,True,0,3102.9,0.94613,3.1858,128.62,199.24,0.04493,0.12644,0.93105,5054.7,24.922,16374,2,True,True
HD_151804,-1,93,11005,lin,False,0,3241.6,1.0632,4.3809,157.59,23.563,0.0076284,0.10041,2.4856,15042,24.922,16374,2,True,True
HD_151804,-1,93,11005,lin,True,0,3241.6,1.0632,4.3809,157.59,23.563,0.0076284,0.10041,2.4856,15042,24.922,16374,2,True,True
HD_152003,-1,12,5137.8,log,False,0,875.8,1.2584,2.8498,64.797,52.026,0.063938,0.12184,0.50207,4478.7,24.599,14871,2,True,True
HD_152003,-1,12,5137.8,log,True,0,875.8,1.2584,2.8498,64.797,52.026,0.063938,0.12184,0.50207,4478.7,24.599,14871,2,True,True
HD_152003,-1,12,5137.8,lin,False,0,1478,0.7635,1.8992,72.705,19.89,0.015277,0.035919,1.2026,12766,24.599,14871,2,True,True
HD_152003,-1,12,5137.8,lin,True,0,1478,0.7635,1.8992,72.705,19.89,0.015277,0.035919,1.2026,12766,24.599,14871,2,True,True
HD_152147,-1,103,9490.4,log,False,0,811.58,0.69235,2.2965,110.48,84.874,0.073479,0.16288,0.85804,1650.5,24.754,16033,2.0002,True,True
HD_152147,-1,103,9490.4,log,True,0,811.58,0.69235,2.2965,110.48,84.874,0.073479,0.16288,0.85804,1650.5,24.754,16033,2.0002,True,True
HD_152147,-1,103,9490.4,lin,False,0,1969.5,0.27493,1.5915,129.89,80.557,0.016144,0.047641,1.3432,6871.6,24.754,16033,2.0002,True,True
HD_152147,-1,103,9490.4,lin,True,0,1969.5,0.27493,1.5915,129.89,80.557,0.016144,0.047641,1.3432,6871.6,24.754,16033,2.0002,True,True
HD_152147,-1,12,4589.6,log,False,0,990.01,0.94958,2.6517,56.082,71.981,0.059139,0.11432,0.45385,4048.4,24.599,14844,2,True,True
HD_152147,-1,12,4589.6,log,True,0,990.01,0.94958,2.6517,56.082,71.981,0.059139,0.11432,0.45385,4048.4,24.599,14844,2,True,True
HD_152147,-1,12,4589.6,lin,False,0,1359.3,0.79685,2.463,67.564,15.87,0.012097,0.052491,1.0832,12126,24.599,14844,2,True,True
HD_152147,-1,12,4589.6,lin,True,0,1359.3,0.79685,2.463,67.564,15.87,0.012097,0.052491,1.0832,12126,24.599,14844,2,True,True
HD_152147,-1,39,2750.4,log,False,0,596.19,1.2067,2.5743,30.749,33.07,0.058521,0.083425,0.23708,6524.5,27.928,18780,2,True,True
HD_152147,-1,39,2750.4,log,True,0,596.19,1.2067,2.5743,30.749,33.07,0.058521,0.083425,0.23708,6524.5,27.928,18780,2,True,True
HD_152147,-1,39,2750.4,lin,False,0,716.6,1.1125,2.3457,35.755,6.9427,0.014607,0.04214,0.61069,15423,27.928,18780,2,True,True
HD_152147,-1,39,2750.4,lin,True,0,716.6,1.1125,2.3457,35.755,6.9427,0.014607,0.04214,0.61069,15423,27.928,18780,2,True,True
HD_152247,-1,12,867.06,log,False,0,146.43,2.1986,2.4557,11.042,6.8115,0.098967,0.083715,0.11855,6455.4,24.6,14863,2,True,True
HD_152247,-1,12,867.06,log,True,0,146.43,2.1986,2.4557,11.042,6.8115,0.098967,0.083715,0.11855,6455.4,24.6,14863,2,True,True
HD_152247,-1,12,867.06,lin,False,0,244.27,1.4024,1.6739,10.887,4.0094,0.036713,0.040721,0.43386,10015,24.6,14863,2,True,True
HD_152247,-1,12,867.06,lin,True,0,244.27,1.4024,1.6739,10.887,4.0094,0.036713,0.040721,0.43386,10015,24.6,14863,2,True,True
HD_152247,-1,39,890.66,log,False,0,175.04,1.8244,2.0007,9.2358,8.8949,0.099726,0.059462,0.12954,7969.7,27.928,18709,2,True,True
HD_152247,-1,39,890.66,log,True,0,175.04,1.8244,2.0007,9.2358,8.8949,0.099726,0.059462,0.12954,7969.7,27.928,18709,2,True,True
HD_152247,-1,39,890.66,lin,False,0,245.06,1.3861,1.7603,10.869,2.9973,0.026436,0.032952,0.31589,14302,27.928,18709,2,True,True
HD_152247,-1,39,890.66,lin,True,0,245.06,1.3861,1.7603,10.869,2.9973,0.026436,0.032952,0.31589,14302,27.928,18709,2,True,True
HD_152247,-1,66,563.15,log,False,0,113.28,3.2427,2.7022,6.4844,3.9842,0.10267,0.07326,0.07819,9355.2,24.853,15305,2,True,True
HD_152247,-1,66,563.15,log,True,0,113.28,3.2427,2.7022,6.4844,3.9842,0.10267,0.07326,0.07819,9355.2,24.853,15305,2,True,True
HD_152247,-1,66,563.15,lin,False,0,170.86,2.2991,1.8644,5.8076,2.1018,0.041689,0.040476,0.34324,12322,24.853,15305,2,True,True
HD_152247,-1,66,563.15,lin,True,0,170.86,2.2991,1.8644,5.8076,2.1018,0.041689,0.040476,0.34324,12322,24.853,15305,2,True,True
HD_152247,-1,93,697.97,log,False,0,154.72,2.1089,2.2071,7.8848,6.8584,0.093963,0.060521,0.098886,8612.4,24.921,16400,2,True,True
HD_152247,-1,93,697.97,log,True,0,154.72,2.1089,2.2071,7.8848,6.8584,0.093963,0.060521,0.098886,8612.4,24.921,16400,2,True,True
HD_152247,-1,93,697.97,lin,False,0,202.13,1.7124,1.978,9.2353,2.091,0.026023,0.035571,0.25939,14550,24.921,16400,2,True,True
HD_152247,-1,93,697.97,lin,True,0,202.13,1.7124,1.978,9.2353,2.091,0.026023,0.035571,0.25939,14550,24.921,16400,2,True,True
HD_152249,-1,103,2944.5,log,False,0,719.92,1.7827,3.0106,35.128,33.288,0.065988,0.09462,0.29319,7235.3,24.754,16031,2.0002,True,True
HD_152249,-1,103,2944.5,log,True,0,719.92,1.7827,3.0106,35.128,33.288,0.065988,0.09462,0.29319,7235.3,24.754,16031,2.0002,True,True
HD_152249,-1,103,2944.5,lin,False,0,884.17,1.6231,2.8511,42.236,8.1145,0.018428,0.060235,0.98991,13419,24.754,16031,2.0002,True,True
HD_152249,-1,103,2944.5,lin,True,0,884.17,1.6231,2.8511,42.236,8.1145,0.018428,0.060235,0.98991,13419,24.754,16031,2.0002,True,True
HD_152249,-1,12,1881.3,log,False,0,478.92,1.4377,2.7596,25.691,25.359,0.064474,0.093566,0.2104,6184.9,24.599,14787,2,True,True
HD_152249,-1,12,1881.3,log,True,0,478.92,1.4377,2.7596,25.691,25.359,0.064474,0.093566,0.2104,6184.9,24.599,14787,2,True,True
HD_152249,-1,12,1881.3,lin,False,0,619.2,1.2587,2.4146,29.762,6.8942,0.018774,0.052151,0.67256,12064,24.599,14787,2,True,True
HD_152249,-1,12,1881.3,lin,True,0,619.2,1.2587,2.4146,29.762,6.8942,0.018774,0.052151,0.67256,12064,24.599,14787,2,True,True
HD_152249,-1,39,5291.9,log,False,0,997.72,1.0329,2.482,59.224,62.918,0.058739,0.090992,0.45174,5296.3,27.928,18708,2,True,True
HD_152249,-1,39,5291.9,log,True,0,997.72,1.0329,2.482,59.224,62.918,0.058739,0.090992,0.45174,5296.3,27.928,18708,2,True,True
HD_152249,-1,39,5291.9,lin,False,0,1473.8,0.74251,1.8916,66.329,18.062,0.013531,0.032179,1.0613,15167,27.928,18708,2,True,True
HD_152249,-1,39,5291.9,lin,True,0,1473.8,0.74251,1.8916,66.329,18.062,0.013531,0.032179,1.0613,15167,27.928,18708,2,True,True
HD_152424,-1,103,8140,log,False,0,2077.9,0.98244,3.0964,95.898,135.07,0.048709,0.12673,0.71457,4769.4,24.754,16030,2.0002,True,True
HD_152424,-1,103,8140,log,True,0,2077.9,0.98244,3.0964,95.898,135.07,0.048709,0.12673,0.71457,4769.4,24.754,16030,2.0002,True,True
HD_152424,-1,103,8140,lin,False,0,2429.7,0.9454,3.0289,115.04,20.603,0.0094602,0.058559,1.7499,14902,24.754,16030,2.0002,True,True
HD_152424,-1,103,8140,lin,True,0,2429.7,0.9454,3.0289,115.04,20.603,0.0094602,0.058559,1.7499,14902,24.754,16030,2.0002,True,True
HD_152424,-1,12,9556.3,log,False,0,2545.3,0.92819,2.889,120.96,171.67,0.049814,0.11605,0.90004,4685.5,24.599,14852,2,True,True
HD_152424,-1,12,9556.3,log,True,0,2545.3,0.92819,2.889,120.96,171.67,0.049814,0.11605,0.90004,4685.5,24.599,14852,2,True,True
HD_152424,-1,12,9556.3,lin,False,0,3046.5,0.93352,3.9912,151.86,27.653,0.0086894,0.10462,2.5924,12257,24.599,14852,2,True,True
HD_152424,-1,12,9556.3,lin,True,0,3046.5,0.93352,3.9912,151.86,27.653,0.0086894,0.10462,2.5924,12257,24.599,14852,2,True,True
HD_152424,-1,39,7263.7,log,False,0,1965.7,0.90451,3.2887,85.051,115.62,0.038717,0.12402,0.54281,5768.4,27.928,18522,2,True,True
HD_152424,-1,39,7263.7,log,True,0,1965.7,0.90451,3.2887,85.051,115.62,0.038717,0.12402,0.54281,5768.4,27.928,18522,2,True,True
HD_152424,-1,39,7263.7,lin,False,0,1963.5,1.0808,5.0385,101.94,13.662,0.0069442,0.12328,1.5216,15937,27.928,18522,2,True,True
HD_152424,-1,39,7263.7,lin,True,0,1963.5,1.0808,5.0385,101.94,13.662,0.0069442,0.12328,1.5216,15937,27.928,18522,2,True,True
HD_154368,-1,12,5591.9,log,False,0,1654.8,1.6148,3.3181,73.646,73.785,0.053527,0.10311,0.53895,7679.2,25.136,16111,2,True,True
HD_154368,-1,12,5591.9,log,True,0,1654.8,1.6148,3.3181,73.646,73.785,0.053527,0.10311,0.53895,7679.2,25.136,16111,2,True,True
HD_154368,-1,12,5591.9,lin,False,0,1834,1.7255,4.3227,90.42,14.524,0.013799,0.11035,2.0629,13503,25.136,16111,2,True,True
HD_154368,-1,12,5591.9,lin,True,0,1834,1.7255,4.3227,90.42,14.524,0.013799,0.11035,2.0629,13503,25.136,16111,2,True,True
HD_154368,-1,66,8957.2,log,False,0,2871,1.0454,2.7545,109.27,172.12,0.050389,0.089087,0.82618,6291.3,24.853,15275,2,True,True
HD_154368,-1,66,8957.2,log,True,0,2871,1.0454,2.7545,109.27,172.12,0.050389,0.089087,0.82618,6291.3,24.853,15275,2,True,True
HD_154368,-1,66,8957.2,lin,False,0,2816.3,1.2705,3.9299,135.06,20.009,0.0094728,0.08194,2.2826,15749,24.853,15275,2,True,True
HD_154368,-1,66,8957.2,lin,True,0,2816.3,1.2705,3.9299,135.06,20.009,0.0094728,0.08194,2.2826,15749,24.853,15275,2,True,True
HD_154368,-1,93,7138.3,log,False,0,1792.9,1.3471,3.1111,83.774,93.877,0.054445,0.10758,0.63324,6312.4,24.921,16412,2,True,True
HD_154368,-1,93,7138.3,log,True,0,1792.9,1.3471,3.1111,83.774,93.877,0.054445,0.10758,0.63324,6312.4,24.921,16412,2,True,True
HD_154368,-1,93,7138.3,lin,False,0,2099.1,1.3473,2.9882,98.222,18.386,0.014224,0.061518,1.9963,14047,24.921,16412,2,True,True
HD_154368,-1,93,7138.3,lin,True,0,2099.1,1.3473,2.9882,98.222,18.386,0.014224,0.061518,1.9963,14047,24.921,16412,2,True,True
HD_154643,-1,12,445.56,log,False,0,78.729,2.5603,1.7834,4.8422,3.7844,0.15021,0.060347,0.11849,7697.5,25.138,16185,2,True,True
HD_154643,-1,12,445.56,log,True,0,78.729,2.5603,1.7834,4.8422,3.7844,0.15021,0.060347,0.11849,7697.5,25.138,16185,2,True,True
HD_154643,-1,12,445.56,lin,False,0,132.29,1.4192,1.2656,3.8885,2.4987,0.048012,0.030255,0.32015,11765,25.138,16185,2,True,True
HD_154643,-1,12,445.56,lin,True,0,132.29,1.4192,1.2656,3.8885,2.4987,0.048012,0.030255,0.32015,11765,25.138,16185,2,True,True
HD_155913,-1,104,70.215,log,False,0,22.915,5.6889,2.0061,0.72448,0.71209,0.19852,0.059507,0.050646,11227,25.435,16259,2,True,True
HD_155913,-1,104,70.215,log,True,1,20.447,6.3052,2.1174,0.77858,0.60758,0.20311,0.064571,0.048879,10868,25.435,16259,2,True,True
HD_155913,-1,104,70.215,lin,False,0,27.166,5.4837,2.1539,1.2418,0.36416,0.087582,0.062597,0.12339,10292,25.435,16259,2,True,True
HD_155913,-1,104,70.215,lin,True,0,27.166,5.4837,2.1539,1.2418,0.36416,0.087582,0.062597,0.12339,10292,25.435,16259,2,True,True
HD_155913,-1,12,96.799,log,False,0,27.524,5.2378,2.1473,1.195,0.87029,0.17862,0.062218,0.048659,10536,24.6,14587,2,True,True
HD_155913,-1,12,96.799,log,True,1,24.643,5.7627,2.2417,1.1936,0.73826,0.18154,0.065719,0.046576,10481,24.6,14587,2,True,True
HD_155913,-1,12,96.799,lin,False,0,34.865,4.7259,2.0745,1.5221,0.50819,0.086356,0.063349,0.15268,9258.5,24.6,14587,2,True,True
HD_155913,-1,12,96.799,lin,True,1,30.812,5.2986,1.9556,1.0912,0.40319,0.084316,0.05258,0.13914,11355,24.6,14587,2,True,True
HD_155913,-1,39,81.859,log,False,0,22.231,5.8847,2.1258,0.90354,0.63622,0.1827,0.059888,0.044832,12038,27.838,18341,2,True,True
HD_155913,-1,39,81.859,log,True,0,22.231,5.8847,2.1258,0.90354,0.63622,0.1827,0.059888,0.044832,12038,27.838,18341,2,True,True
HD_155913,-1,39,81.859,lin,False,0,26.857,5.6906,2.1422,1.1817,0.3342,0.083351,0.057779,0.11755,11816,27.838,18341,2,True,True
HD_155913,-1,39,81.859,lin,True,0,26.857,5.6906,2.1422,1.1817,0.3342,0.083351,0.057779,0.11755,11816,27.838,18341,2,True,True
HD_156154,-1,12,1176.2,log,False,0,216.1,1.9354,2.7406,14.201,9.7947,0.077293,0.089359,0.12416,6881.4,25.138,16194,2,True,True
HD_156154,-1,12,1176.2,log,True,0,216.1,1.9354,2.7406,14.201,9.7947,0.077293,0.089359,0.12416,6881.4,25.138,16194,2,True,True
HD_156154,-1,12,1176.2,lin,False,0,333.58,1.2389,1.7698,14.422,4.3682,0.025292,0.034702,0.41508,12785,25.138,16194,2,True,True
HD_156154,-1,12,1176.2,lin,True,0,333.58,1.2389,1.7698,14.422,4.3682,0.025292,0.034702,0.41508,12785,25.138,16194,2,True,True
HD_15629,-1,18,131.97,log,False,0,25.905,4.7203,2.6937,1.8373,0.821,0.14004,0.079972,0.03072,8908.9,23.449,14761,2,True,True
HD_15629,-1,18,131.97,log,True,0,25.905,4.7203,2.6937,1.8373,0.821,0.14004,0.079972,0.03072,8908.9,23.449,14761,2,True,True
HD_15629,-1,18,131.97,lin,False,0,40.137,3.2399,1.6789,1.2705,0.57386,0.066548,0.042669,0.13593,11037,23.449,14761,2,True,True
HD_15629,-1,18,131.97,lin,True,0,40.137,3.2399,1.6789,1.2705,0.57386,0.066548,0.042669,0.13593,11037,23.449,14761,2,True,True
HD_156738,-1,12,79.981,log,False,0,21.5,4.1189,2.499,1.119,0.69326,0.12746,0.065259,0.019937,10439,25.138,15849,2,True,True
HD_156738,-1,12,79.981,log,True,0,21.5,4.1189,2.499,1.119,0.69326,0.12746,0.065259,0.019937,10439,25.138,15849,2,True,True
HD_156738,-1,12,79.981,lin,False,0,27.815,3.5576,2.1213,1.1798,0.31729,0.05398,0.04949,0.072743,12178,25.138,15849,2,True,True
HD_156738,-1,12,79.981,lin,True,0,27.815,3.5576,2.1213,1.1798,0.31729,0.05398,0.04949,0.072743,12178,25.138,15849,2,True,True
HD_156738,-1,39,89.863,log,False,0,15.467,4.9499,2.644,1.1012,0.42662,0.12976,0.069716,0.01772,11211,27.858,18553,2,True,True
HD_156738,-1,39,89.863,log,True,0,15.467,4.9499,2.644,1.1012,0.42662,0.12976,0.069716,0.01772,11211,27.858,18553,2,True,True
HD_156738,-1,39,89.863,lin,False,0,25.841,3.147,1.5399,0.50396,0.39299,0.070375,0.039706,0.095585,12004,27.858,18553,2,True,True
HD_156738,-1,39,89.863,lin,True,0,25.841,3.147,1.5399,0.50396,0.39299,0.070375,0.039706,0.095585,12004,27.858,18553,2,True,True
HD_156738,-1,66,60.862,log,False,0,15.395,5.3666,2.6673,0.85853,0.42294,0.13757,0.068193,0.017036,11233,24.853,15320,2,True,True
HD_156738,-1,66,60.862,log,True,0,15.395,5.3666,2.6673,0.85853,0.42294,0.13757,0.068193,0.017036,11233,24.853,15320,2,True,True
HD_156738,-1,66,60.862,lin,False,0,20.885,4.5236,2.1998,0.85537,0.2513,0.068276,0.056964,0.070511,11200,24.853,15320,2,True,True
HD_156738,-1,66,60.862,lin,True,0,20.885,4.5236,2.1998,0.85537,0.2513,0.068276,0.056964,0.070511,11200,24.853,15320,2,True,True
HD_156738,-1,93,79.998,log,False,0,16.872,4.7391,2.6113,1.027,0.51213,0.13622,0.071227,0.018499,10150,24.876,16333,2,True,True
HD_156738,-1,93,79.998,log,True,0,16.872,4.7391,2.6113,1.027,0.51213,0.13622,0.071227,0.018499,10150,24.876,16333,2,True,True
HD_156738,-1,93,79.998,lin,False,0,23.551,3.8587,1.9531,0.86348,0.30394,0.066531,0.049832,0.077954,11220,24.876,16333,2,True,True
HD_156738,-1,93,79.998,lin,True,0,23.551,3.8587,1.9531,0.86348,0.30394,0.066531,0.049832,0.077954,11220,24.876,16333,2,True,True
HD_188209,-1,14,9639.6,log,False,0,2178.3,1.1356,2.8229,112.06,121.39,0.05203,0.097359,0.79864,6107.9,26.85,18367,2,True,True
HD_188209,-1,14,9639.6,log,True,0,2178.3,1.1356,2.8229,112.06,121.39,0.05203,0.097359,0.79864,6107.9,26.85,18367,2,True,True
HD_188209,-1,14,9639.6,lin,False,0,2598.3,1.02,2.5208,129.65,23.563,0.012045,0.0446,1.9777,15747,26.85,18367,2,True,True
HD_188209,-1,14,9639.6,lin,True,0,2598.3,1.02,2.5208,129.65,23.563,0.012045,0.0446,1.9777,15747,26.85,18367,2,True,True
HD_188209,-1,15,6566,log,False,0,1663.5,1.4853,3.0068,80.652,82.219,0.058331,0.098127,0.62247,6874.2,26.044,15063,2,True,True
HD_188209,-1,15,6566,log,True,0,1663.5,1.4853,3.0068,80.652,82.219,0.058331,0.098127,0.62247,6874.2,26.044,15063,2,True,True
HD_188209,-1,15,6566,lin,False,0,2052.7,1.4054,2.789,94.466,19.293,0.016495,0.058357,2.1151,13668,26.044,15063,2,True,True
HD_188209,-1,15,6566,lin,True,0,2052.7,1.4054,2.789,94.466,19.293,0.016495,0.058357,2.1151,13668,26.044,15063,2,True,True
HD_188209,-1,41,9099.1,log,False,0,1818.5,1.1801,2.6838,95.874,107.51,0.059474,0.095888,0.75663,5661,26.589,18321,2,True,True
