id,gaia,sector,noise_added,metric,prewhitened,n_pw,alpha0,nuchar,gamma,Cw,e_alpha0,e_nuchar,e_gamma,e_Cw,dBIC_vs_white,T_span,n_pts,dt_min,pass_nu,pass_bic
BD_+60_2635,-1,84,0,lin,True,0,50.75,0.020123,0.67064,1e-07,12.633,0.010485,0.02307,0.03131,12252,25.75,16718,2,False,True
BD_+60_2635,-1,85,0,log,False,0,6.0079,1.7748,1.1383,0.077917,0.41717,0.20618,0.047115,0.01705,9146.6,25.489,12265,2,True,True
BD_+60_2635,-1,85,0,log,True,0,6.0079,1.7748,1.1383,0.077917,0.41717,0.20618,0.047115,0.01705,9146.6,25.489,12265,2,True,True
BD_+60_2635,-1,85,0,lin,False,0,23.381,0.13752,0.73364,1e-07,1.9593,0.027389,0.024006,0.036979,12037,25.489,12265,2,False,True
BD_+60_2635,-1,85,0,lin,True,0,23.381,0.13752,0.73364,1e-07,1.9593,0.027389,0.024006,0.036979,12037,25.489,12265,2,False,True
BD_+62_2078,-1,16,0,log,False,0,84.047,0.02,0.90355,0.44138,130.1,0.039672,0.053448,0.017283,3491.6,23.766,14945,2,False,True
BD_+62_2078,-1,16,0,log,True,0,84.047,0.02,0.90355,0.44138,130.1,0.039672,0.053448,0.017283,3491.6,23.766,14945,2,False,True
BD_+62_2078,-1,16,0,lin,False,0,199.46,0.02,1.1456,0.67794,68.701,0.0073482,0.022193,0.011117,13130,23.766,14945,2,False,True
BD_+62_2078,-1,16,0,lin,True,0,199.46,0.02,1.1456,0.67794,68.701,0.0073482,0.022193,0.011117,13130,23.766,14945,2,False,True
BD_+62_2078,-1,17,0,log,False,0,8.7473,0.68458,1.4487,0.66566,1.0396,0.10796,0.074623,0.010708,3108.1,23.66,15118,2,True,True
BD_+62_2078,-1,17,0,log,True,0,8.7473,0.68458,1.4487,0.66566,1.0396,0.10796,0.074623,0.010708,3108.1,23.66,15118,2,True,True
BD_+62_2078,-1,17,0,lin,False,0,80.569,0.02,0.80781,0.57225,25.864,0.010612,0.02629,0.02628,9204,23.66,15118,2,False,True
BD_+62_2078,-1,17,0,lin,True,0,80.569,0.02,0.80781,0.57225,25.864,0.010612,0.02629,0.02628,9204,23.66,15118,2,False,True
BD_+62_2078,-1,24,0,log,False,0,59.79,0.02,0.80854,0.56807,89.433,0.044561,0.064859,0.028477,2804.2,26.485,18207,2,False,True
BD_+62_2078,-1,24,0,log,True,0,59.79,0.02,0.80854,0.56807,89.433,0.044561,0.064859,0.028477,2804.2,26.485,18207,2,False,True
BD_+62_2078,-1,24,0,lin,False,0,234.09,0.02,1.2177,0.96302,111.46,0.0094151,0.029178,0.012787,10644,26.485,18207,2,False,True
BD_+62_2078,-1,24,0,lin,True,0,234.09,0.02,1.2177,0.96302,111.46,0.0094151,0.029178,0.012787,10644,26.485,18207,2,False,True
BN_Gem,-1,44,0,log,False,0,169.08,1.9433,2.0748,1.6374,7.5863,0.080709,0.036209,0.041103,13690,24.201,15816,2.0002,True,True
BN_Gem,-1,44,0,log,True,2,165.27,1.7812,1.9717,1.4957,7.8638,0.081087,0.035021,0.04206,13512,24.201,15816,2.0002,True,True
BN_Gem,-1,44,0,lin,False,0,628.1,0.2594,0.98522,1e-07,35.588,0.02918,0.029801,0.82192,8989.2,24.201,15816,2.0002,True,True
BN_Gem,-1,44,0,lin,True,1,1049.4,0.10054,0.91498,1e-07,91.09,0.016066,0.023113,0.65194,11595,24.201,15816,2.0002,False,True
BN_Gem,-1,45,0,log,False,0,327.31,1.1542,1.604,2.3516,21.606,0.083578,0.033212,0.10706,11928,24.285,15455,2.0002,True,True
BN_Gem,-1,45,0,log,True,4,461.54,0.60278,1.3816,1.9009,45.505,0.068323,0.029908,0.11995,11304,24.285,15455,2.0002,True,True
BN_Gem,-1,45,0,lin,False,0,5575.8,0.02,0.8889,1.076e-07,1565.6,0.0082257,0.021582,0.98135,12100,24.285,15455,2.0002,False,True
BN_Gem,-1,45,0,lin,True,4,6243.6,0.02,0.94816,1.0081e-07,1583.8,0.0068523,0.018676,0.71014,14259,24.285,15455,2.0002,False,True
BN_Gem,-1,46,0,log,False,0,117.22,2.8558,2.5843,1.157,4.0135,0.078049,0.039833,0.021972,16073,25.773,16543,2.0002,True,True
BN_Gem,-1,46,0,log,True,3,115.2,2.628,2.333,1.0768,4.1849,0.082329,0.03691,0.025832,15846,25.773,16543,2.0002,True,True
BN_Gem,-1,46,0,lin,False,0,132.99,3.2763,3.6939,2.5921,1.4715,0.03916,0.12024,0.30172,9395.2,25.773,16543,2.0002,True,True
BN_Gem,-1,46,0,lin,True,1,126.43,3.2088,2.912,1.8847,1.3039,0.039716,0.074435,0.25852,11446,25.773,16543,2.0002,True,True
BN_Gem,-1,71,0,log,False,0,211.48,1.6053,1.8437,1.4383,11.104,0.083734,0.033475,0.055809,13191,23.612,14785,2.0002,True,True
BN_Gem,-1,71,0,log,True,0,211.48,1.6053,1.8437,1.4383,11.104,0.083734,0.033475,0.055809,13191,23.612,14785,2.0002,True,True
BN_Gem,-1,71,0,lin,False,0,459.6,0.51353,1.1145,1e-07,12.762,0.027714,0.024802,0.59841,12042,23.612,14785,2.0002,True,True
BN_Gem,-1,71,0,lin,True,0,459.6,0.51353,1.1145,1e-07,12.762,0.027714,0.024802,0.59841,12042,23.612,14785,2.0002,True,True
CPD-47_2963,-1,8,0,log,False,0,167.45,2.3277,2.7025,1.7305,6.2971,0.066044,0.042799,0.023669,14687,24.356,13169,2,True,True
CPD-47_2963,-1,8,0,log,True,0,167.45,2.3277,2.7025,1.7305,6.2971,0.066044,0.042799,0.023669,14687,24.356,13169,2,True,True
CPD-47_2963,-1,8,0,lin,False,0,213.58,2.1681,2.1914,0.46517,2.249,0.0317,0.044845,0.33461,12990,24.356,13169,2,True,True
CPD-47_2963,-1,8,0,lin,True,40,216.31,2.1324,2.1297,0.056452,2.3134,0.032085,0.043282,0.34099,13019,24.356,13169,2,True,True
CPD-47_2963,-1,9,0,log,False,0,156.37,1.8911,2.2633,1.3274,6.6969,0.068364,0.035507,0.025008,14683,24.496,16407,2,True,True
CPD-47_2963,-1,9,0,log,True,0,156.37,1.8911,2.2633,1.3274,6.6969,0.068364,0.035507,0.025008,14683,24.496,16407,2,True,True
CPD-47_2963,-1,9,0,lin,False,0,197.78,1.6912,1.9544,0.71847,2.0933,0.026449,0.035571,0.25747,14221,24.496,16407,2,True,True
CPD-47_2963,-1,9,0,lin,True,0,197.78,1.6912,1.9544,0.71847,2.0933,0.026449,0.035571,0.25747,14221,24.496,16407,2,True,True
CPD_-47_2963,-1,8,0,log,False,0,167.45,2.3277,2.7025,1.7305,6.2971,0.066044,0.042799,0.023669,14687,24.356,13169,2,True,True
CPD_-47_2963,-1,8,0,log,True,0,167.45,2.3277,2.7025,1.7305,6.2971,0.066044,0.042799,0.023669,14687,24.356,13169,2,True,True
CPD_-47_2963,-1,8,0,lin,False,0,213.58,2.1681,2.1914,0.46517,2.249,0.0317,0.044845,0.33461,12990,24.356,13169,2,True,True
CPD_-47_2963,-1,8,0,lin,True,40,216.31,2.1324,2.1297,0.056452,2.3134,0.032085,0.043282,0.34099,13019,24.356,13169,2,True,True
CPD_-47_2963,-1,9,0,log,False,0,156.37,1.8911,2.2633,1.3274,6.6969,0.068364,0.035507,0.025008,14683,24.496,16407,2,True,True
CPD_-47_2963,-1,9,0,log,True,0,156.37,1.8911,2.2633,1.3274,6.6969,0.068364,0.035507,0.025008,14683,24.496,16407,2,True,True
CPD_-47_2963,-1,9,0,lin,False,0,197.78,1.6912,1.9544,0.71847,2.0933,0.026449,0.035571,0.25747,14221,24.496,16407,2,True,True
