id,gaia,sector,noise_added,metric,prewhitened,n_pw,alpha0,nuchar,gamma,Cw,e_alpha0,e_nuchar,e_gamma,e_Cw,dBIC_vs_white,T_span,n_pts,dt_min,pass_nu,pass_bic
GAIA DR3 4685945010910000640,4685945010910000640,27,0,lin,False,0,0.91734,0.71977,2.2804,0.081743,0.018434,0.019442,0.075796,0.0011157,6508.5,24.354,3351,10,True,True
GAIA DR3 4685945010910000640,4685945010910000640,27,0,lin,True,1,0.90053,0.69119,2.7446,0.083662,0.015571,0.014507,0.093411,0.00099092,6947.5,24.354,3351,10,True,True
GAIA DR3 4685945010910000640,4685945010910000640,68,0,log,False,0,0.80391,1.0049,2.4352,0.074041,0.058247,0.069673,0.11751,0.00058595,3449.7,27.525,11218,3.3333,True,True
GAIA DR3 4685945010910000640,4685945010910000640,68,0,log,True,4,1.1973,0.29372,1.4412,0.071344,0.24658,0.072158,0.082785,0.0008143,2154.3,27.525,11218,3.3333,True,True
GAIA DR3 4685945010910000640,4685945010910000640,68,0,lin,False,0,1.2962,0.87344,2.425,0.088845,0.024521,0.021783,0.083999,0.001794,6569.1,27.525,11218,3.3333,True,True
GAIA DR3 4685945010910000640,4685945010910000640,68,0,lin,True,0,1.2962,0.87344,2.425,0.088845,0.024521,0.021783,0.083999,0.001794,6569.1,27.525,11218,3.3333,True,True
GAIA DR3 4685947553531340800,4685947553531340800,27,0,log,False,0,2.1235,1.1609,2.7913,0.55825,0.16762,0.090908,0.24036,0.0040845,1419.8,24.354,3351,10,True,True
GAIA DR3 4685947553531340800,4685947553531340800,27,0,log,True,1,2.0517,1.2164,3.2103,0.55867,0.15162,0.082507,0.29495,0.0039574,1408.4,24.354,3351,10,True,True
GAIA DR3 4685947553531340800,4685947553531340800,27,0,lin,False,0,2.5909,1.0858,2.4779,0.65616,0.055451,0.030606,0.10291,0.0048605,4937.2,24.354,3351,10,True,True
GAIA DR3 4685947553531340800,4685947553531340800,27,0,lin,True,0,2.5909,1.0858,2.4779,0.65616,0.055451,0.030606,0.10291,0.0048605,4937.2,24.354,3351,10,True,True
GAIA DR3 4685947553531340800,4685947553531340800,28,0,log,False,0,1.2637,1.2697,2.2171,0.17649,0.090448,0.097723,0.11992,0.0015901,2883.5,25.236,3449,9.9999,True,True
GAIA DR3 4685947553531340800,4685947553531340800,28,0,log,True,2,35.045,0.02,1.3053,0.16905,126.32,0.060377,0.09035,0.0018346,1354.5,25.236,3449,9.9999,False,True
GAIA DR3 4685947553531340800,4685947553531340800,28,0,lin,False,0,2.0094,1.204,13.591,0.23692,0.034373,0.012138,1.5873,0.0050037,3472.4,25.236,3449,9.9999,True,True
GAIA DR3 4685947553531340800,4685947553531340800,28,0,lin,True,2,78.326,0.02,1.5321,0.20873,56.987,0.010853,0.035633,0.0017111,11455,25.236,3449,9.9999,False,True
GAIA DR3 4685947553531340800,4685947553531340800,67,0,log,False,0,2.6872,0.98635,1.969,0.17968,0.19623,0.076783,0.074659,0.0017581,4852.4,27.75,11490,3.3334,True,True
GAIA DR3 4685947553531340800,4685947553531340800,67,0,log,True,2,3.7476,0.45188,1.5328,0.17394,0.47615,0.066902,0.062187,0.0020215,4042.9,27.75,11490,3.3334,True,True
GAIA DR3 4685947553531340800,4685947553531340800,67,0,lin,False,0,4.6701,0.64364,1.4308,0.17966,0.13753,0.032402,0.043591,0.0070928,7160.8,27.75,11490,3.3334,True,True
GAIA DR3 4685947553531340800,4685947553531340800,67,0,lin,True,2,29.024,0.029578,0.97252,0.16535,5.787,0.0081947,0.020398,0.0045763,13768,27.75,11490,3.3334,False,True
GAIA DR3 4685959373284393728,4685959373284393728,28,0,log,False,0,1.1236,0.4731,2.2823,0.076519,0.13519,0.052181,0.13216,0.00056786,2181.9,25.236,3449,9.9999,True,True
GAIA DR3 4685959373284393728,4685959373284393728,28,0,log,True,1,1.1303,0.46989,2.4345,0.076862,0.1339,0.048974,0.14695,0.0005545,2101.5,25.236,3449,9.9999,True,True
GAIA DR3 4685959373284393728,4685959373284393728,28,0,lin,False,0,1.695,0.43208,2.4408,0.092293,0.036476,0.011328,0.079189,0.0013669,7025.6,25.236,3449,9.9999,True,True
GAIA DR3 4685959373284393728,4685959373284393728,28,0,lin,True,0,1.695,0.43208,2.4408,0.092293,0.036476,0.011328,0.079189,0.0013669,7025.6,25.236,3449,9.9999,True,True
