gaia,sector,metric,prewhitened,n_pw,alpha0,nuchar,gamma,Cw,e_alpha0,e_nuchar,e_gamma,e_Cw,dBIC_vs_white,T_span,n_pts,dt_min,pass_nu,pass_bic
4686410997616777984,68,lin,True,2,2.0322,0.71805,2.5163,0.32986,0.024074,0.011902,0.061975,0.00077557,15634,27.525,11192,3.3333,True,True
4686413230999834496,27,log,False,0,3.9015,0.11234,1.2657,0.23252,0.99056,0.037219,0.07748,0.0015781,1266.1,24.354,3350,10,False,True
4686413230999834496,27,log,True,0,3.9015,0.11234,1.2657,0.23252,0.99056,0.037219,0.07748,0.0015781,1266.1,24.354,3350,10,False,True
4686413230999834496,27,lin,False,0,5.2963,0.14136,2.6545,0.28772,0.077192,0.0025981,0.073758,0.0015975,10551,24.354,3350,10,False,True
4686413230999834496,27,lin,True,0,5.2963,0.14136,2.6545,0.28772,0.077192,0.0025981,0.073758,0.0015975,10551,24.354,3350,10,False,True
4686413437158238208,27,log,False,0,4.3856,0.53606,2.6254,0.070174,0.33481,0.03075,0.075068,0.00036221,7317.5,24.354,3351,10,True,True
4686413437158238208,27,log,True,2,4.249,0.56236,2.7725,0.070266,0.31208,0.030233,0.081721,0.00035661,7331.9,24.354,3351,10,True,True
4686413437158238208,27,lin,False,0,4.7214,0.60707,3.0488,0.084121,0.026663,0.0042846,0.042552,0.0014756,27951,24.354,3351,10,True,True
4686413437158238208,27,lin,True,2,4.7089,0.60922,3.0943,0.08356,0.026338,0.0042257,0.043341,0.0014686,28070,24.354,3351,10,True,True
4686413437158238208,28,log,False,0,6.2494,0.3345,1.8751,0.092302,0.62872,0.030332,0.04708,0.00052733,7026.6,25.236,3449,9.9999,True,True
4686413437158238208,28,log,True,0,6.2494,0.3345,1.8751,0.092302,0.62872,0.030332,0.04708,0.00052733,7026.6,25.236,3449,9.9999,True,True
4686413437158238208,28,lin,False,0,10.899,0.17177,1.4036,0.098585,0.11056,0.0031896,0.013585,0.0019782,27471,25.236,3449,9.9999,True,True
4686413437158238208,28,lin,True,0,10.899,0.17177,1.4036,0.098585,0.11056,0.0031896,0.013585,0.0019782,27471,25.236,3449,9.9999,True,True
4686413437158238208,68,log,False,0,8.5509,0.27069,1.3325,0.069641,0.92301,0.03058,0.01855,0.00029298,18100,27.525,11209,3.3333,True,True
4686413437158238208,68,log,True,0,8.5509,0.27069,1.3325,0.069641,0.92301,0.03058,0.01855,0.00029298,18100,27.525,11209,3.3333,True,True
4686413437158238208,68,lin,False,0,8.9416,0.33437,1.4028,0.084334,0.047862,0.003405,0.0077731,0.00078356,82758,27.525,11209,3.3333,True,True
4686413437158238208,68,lin,True,0,8.9416,0.33437,1.4028,0.084334,0.047862,0.003405,0.0077731,0.00078356,82758,27.525,11209,3.3333,True,True
4686413540237697408,28,log,False,0,11.309,0.14779,1.4603,0.47806,2.1585,0.032572,0.071298,0.0028639,1947,25.236,3449,9.9999,False,True
4686413540237697408,28,log,True,0,11.309,0.14779,1.4603,0.47806,2.1585,0.032572,0.071298,0.0028639,1947,25.236,3449,9.9999,False,True
4686413540237697408,28,lin,False,0,67.379,0.02,1.1791,0.55915,3.0231,0.0012901,0.013609,0.003601,22680,25.236,3449,9.9999,False,True
4686413540237697408,28,lin,True,0,67.379,0.02,1.1791,0.55915,3.0231,0.0012901,0.013609,0.003601,22680,25.236,3449,9.9999,False,True
4686413810818254464,27,log,False,0,2.2611,0.16835,1.6284,0.20746,0.45321,0.039957,0.12731,0.0011307,898.76,24.354,3350,10,True,True
4686413810818254464,27,log,True,0,2.2611,0.16835,1.6284,0.20746,0.45321,0.039957,0.12731,0.0011307,898.76,24.354,3350,10,True,True
4686413810818254464,27,lin,False,0,2.9071,0.14811,1.4976,0.24428,0.075109,0.0066666,0.038208,0.0011838,7733.5,24.354,3350,10,False,True
4686413810818254464,27,lin,True,0,2.9071,0.14811,1.4976,0.24428,0.075109,0.0066666,0.038208,0.0011838,7733.5,24.354,3350,10,False,True
4686413810818254464,28,log,False,0,1.4158,0.15171,1.4818,0.16786,0.3248,0.044878,0.13059,0.00094801,675.71,25.236,3449,9.9999,True,True
4686413810818254464,28,log,True,0,1.4158,0.15171,1.4818,0.16786,0.3248,0.044878,0.13059,0.00094801,675.71,25.236,3449,9.9999,True,True
4686413810818254464,28,lin,False,0,1.4097,0.21441,1.8392,0.20035,0.037096,0.0090237,0.06629,0.0008659,5104.5,25.236,3449,9.9999,True,True
4686413810818254464,28,lin,True,0,1.4097,0.21441,1.8392,0.20035,0.037096,0.0090237,0.06629,0.0008659,5104.5,25.236,3449,9.9999,True,True
4686413810818254464,68,log,False,0,9.7124,0.17072,1.3883,0.21394,1.4423,0.027779,0.036782,0.00066916,5393.8,27.525,11214,3.3333,True,True
4686413810818254464,68,log,True,0,9.7124,0.17072,1.3883,0.21394,1.4423,0.027779,0.036782,0.00066916,5393.8,27.525,11214,3.3333,True,True
4686413810818254464,68,lin,False,0,18.901,0.06367,1.105,0.24545,0.1953,0.0012498,0.0057215,0.00075402,78681,27.525,11214,3.3333,False,True
4686413810818254464,68,lin,True,0,18.901,0.06367,1.105,0.24545,0.1953,0.0012498,0.0057215,0.00075402,78681,27.525,11214,3.3333,False,True
4686414467950355072,27,log,False,0,13.182,0.14139,1.6327,0.23212,2.3024,0.024003,0.057977,0.0013119,3372.1,24.354,3350,10,False,True
4686414467950355072,27,log,True,0,13.182,0.14139,1.6327,0.23212,2.3024,0.024003,0.057977,0.0013119,3372.1,24.354,3350,10,False,True
4686414467950355072,27,lin,False,0,48.632,0.027036,1.1463,0.25181,1.4004,0.0012169,0.010274,0.0027557,28424,24.354,3350,10,False,True
4686414467950355072,27,lin,True,0,48.632,0.027036,1.1463,0.25181,1.4004,0.0012169,0.010274,0.0027557,28424,24.354,3350,10,False,True
4686414467950355072,68,log,False,0,11.789,0.22814,1.3998,0.19747,1.4563,0.030151,0.029273,0.00066021,8534.2,27.525,11210,3.3333,True,True
4686414467950355072,68,log,True,0,11.789,0.22814,1.3998,0.19747,1.4563,0.030151,0.029273,0.00066021,8534.2,27.525,11210,3.3333,True,True
4686414467950355072,68,lin,False,0,96.991,0.02,1.1656,0.235,1.1926,0.00036267,0.0038161,0.00089491,1.3245e+05,27.525,11210,3.3333,False,True
4686414467950355072,68,lin,True,0,96.991,0.02,1.1656,0.235,1.1926,0.00036267,0.0038161,0.00089491,1.3245e+05,27.525,11210,3.3333,False,True
4686417148009897344,27,log,False,0,3.4173,0.24011,1.8333,0.12264,0.46282,0.032447,0.080503,0.0006641,2739.2,24.354,3351,10,True,True
4686417148009897344,27,log,True,0,3.4173,0.24011,1.8333,0.12264,0.46282,0.032447,0.080503,0.0006641,2739.2,24.354,3351,10,True,True
4686417148009897344,27,lin,False,0,8.6387,0.1027,1.6667,0.14648,0.11155,0.0020959,0.021809,0.001296,21312,24.354,3351,10,False,True
4686417148009897344,27,lin,True,0,8.6387,0.1027,1.6667,0.14648,0.11155,0.0020959,0.021809,0.001296,21312,24.354,3351,10,False,True
4686417148009897344,28,log,False,0,6.0597,0.30616,1.5049,0.13745,0.69841,0.038657,0.041683,0.00099319,5982.8,25.236,3449,9.9999,True,True
4686417148009897344,28,log,True,0,6.0597,0.30616,1.5049,0.13745,0.69841,0.038657,0.041683,0.00099319,5982.8,25.236,3449,9.9999,True,True
4686417148009897344,28,lin,False,0,21.21,0.059647,1.1435,0.15313,0.40171,0.0020668,0.011124,0.002471,25716,25.236,3449,9.9999,False,True
4686417148009897344,28,lin,True,0,21.21,0.059647,1.1435,0.15313,0.40171,0.0020668,0.011124,0.002471,25716,25.236,3449,9.9999,False,True
4686417148009897344,68,log,False,0,4.038,0.49949,1.5298,0.14429,0.35363,0.049054,0.036546,0.00047126,8089.4,27.525,11218,3.3333,True,True
4686417148009897344,68,log,True,1,4.183,0.29167,1.5203,0.14094,0.48458,0.03721,0.043965,0.0004304,5221.4,27.525,11218,3.3333,True,True
4686417148009897344,68,lin,False,0,49.254,0.02,1.0339,0.16386,1.0329,0.00068272,0.0052984,0.00092763,80213,27.525,11218,3.3333,False,True
4686417148009897344,68,lin,True,0,49.254,0.02,1.0339,0.16386,1.0329,0.00068272,0.0052984,0.00092763,80213,27.525,11218,3.3333,False,True
4687158592506675328,27,log,False,0,19.079,0.041859,1.301,0.048669,6.9862,0.014309,0.028619,0.00040351,6325.4,24.354,3351,10,False,True
4687158592506675328,27,log,True,0,19.079,0.041859,1.301,0.048669,6.9862,0.014309,0.028619,0.00040351,6325.4,24.354,3351,10,False,True
4687158592506675328,27,lin,False,0,26.83,0.037289,1.5146,0.066417,0.2967,0.00056562,0.0085385,0.0008348,46573,24.354,3351,10,False,True
4687158592506675328,27,lin,True,0,26.83,0.037289,1.5146,0.066417,0.2967,0.00056562,0.0085385,0.0008348,46573,24.354,3351,10,False,True
4687158592506675328,68,log,False,0,5.3671,0.43168,1.4136,0.073926,0.46858,0.040217,0.021696,0.00028929,16557,27.525,11211,3.3333,True,True
4687158592506675328,68,log,True,0,5.3671,0.43168,1.4136,0.073926,0.46858,0.040217,0.021696,0.00028929,16557,27.525,11211,3.3333,True,True
4687158592506675328,68,lin,False,0,43.937,0.02,0.92919,0.071498,0.7491,0.00060668,0.0036162,0.00082358,1.0104e+05,27.525,11211,3.3333,False,True
4687158592506675328,68,lin,True,0,43.937,0.02,0.92919,0.071498,0.7491,0.00060668,0.0036162,0.00082358,1.0104e+05,27.525,11211,3.3333,False,True
4687159868124113152,27,log,False,0,9.57,0.02,0.99801,0.014968,5.3405,0.012787,0.021048,0.00028511,9372,24.354,3351,10,False,True
4687159868124113152,27,log,True,0,9.57,0.02,0.99801,0.014968,5.3405,0.012787,0.021048,0.00028511,9372,24.354,3351,10,False,True
4687159868124113152,27,lin,False,0,15.875,0.052259,4.762,0.036883,0.060631,0.00015281,0.044159,0.00067498,44123,24.354,3351,10,False,True
4687159868124113152,27,lin,True,40,15.248,0.05495,3.8077,0.031482,0.058705,0.00018475,0.02925,0.0005916,47809,24.354,3351,10,False,True
4687159868124113152,28,log,False,0,5.6688,0.31959,1.2196,0.021164,0.58783,0.038843,0.018671,0.00054576,17863,25.236,3449,9.9999,True,True
4687159868124113152,28,log,True,0,5.6688,0.31959,1.2196,0.021164,0.58783,0.038843,0.018671,0.00054576,17863,25.236,3449,9.9999,True,True
4687159868124113152,28,lin,False,0,9.0208,0.23404,1.2766,0.036404,0.10351,0.0052696,0.013478,0.0024075,24689,25.236,3449,9.9999,True,True
4687159868124113152,28,lin,True,0,9.0208,0.23404,1.2766,0.036404,0.10351,0.0052696,0.013478,0.0024075,24689,25.236,3449,9.9999,True,True
4687159868124113152,68,log,False,0,7.0445,0.079834,1.1677,0.025332,1.4298,0.017013,0.015915,0.00011947,16641,27.525,11217,3.3333,False,True
4687159868124113152,68,log,True,0,7.0445,0.079834,1.1677,0.025332,1.4298,0.017013,0.015915,0.00011947,16641,27.525,11217,3.3333,False,True
4687159868124113152,68,lin,False,0,11.857,0.055366,1.3095,0.034092,0.077707,0.0006105,0.0050325,0.00024811,1.1722e+05,27.525,11217,3.3333,False,True
4687159868124113152,68,lin,True,0,11.857,0.055366,1.3095,0.034092,0.077707,0.0006105,0.0050325,0.00024811,1.1722e+05,27.525,11217,3.3333,False,True
4687161895348646400,27,log,False,0,1.8342,0.87749,2.9904,0.23232,0.13165,0.056569,0.19708,0.001196,2447.8,24.354,3351,10,True,True
4687161895348646400,27,log,True,1,2.1944,0.57524,2.174,0.23099,0.20681,0.056963,0.12815,0.0012406,2162.6,24.354,3351,10,True,True
4687161895348646400,27,lin,False,0,3.9193,0.32468,1.3006,0.2577,0.075239,0.012237,0.024893,0.0022494,11757,24.354,3351,10,True,True
4687161895348646400,27,lin,True,1,4.3933,0.22104,1.2944,0.26309,0.079689,0.0077714,0.021531,0.0017493,13891,24.354,3351,10,True,True
4687161929708394752,27,log,False,0,0.47953,0.63524,1.6338,0.060941,0.048725,0.083104,0.088347,0.00040469,2253.5,24.354,3351,10,True,True
4687161929708394752,27,log,True,6,2.8707,0.050241,1.5081,0.06153,1.145,0.019718,0.092823,0.00033405,1097.1,24.354,3351,10,False,True
4687161929708394752,27,lin,False,0,5.3973,0.02,0.89294,0.066512,0.49777,0.0033769,0.018766,0.0010145,9309.2,24.354,3351,10,False,True
4687161929708394752,27,lin,True,6,3.6514,0.04964,1.6755,0.073607,0.078145,0.0014663,0.025377,0.00035973,18939,24.354,3351,10,False,True
4687161929708394752,68,log,False,0,4.3591,1.9077,1.9988,0.13188,0.18131,0.076189,0.031108,0.00043208,22489,27.525,11152,3.3333,True,True
4687161929708394752,68,log,True,4,2.3178,2.1982,2.0566,0.079884,0.089593,0.081627,0.032371,0.0002582,22972,27.525,11152,3.3333,True,True
4687161929708394752,68,lin,False,0,21.042,0.19274,1.0495,0.12185,0.17882,0.0035543,0.0059325,0.0020115,71081,27.525,11152,3.3333,True,True
4687161929708394752,68,lin,True,0,21.042,0.19274,1.0495,0.12185,0.17882,0.0035543,0.0059325,0.0020115,71081,27.525,11152,3.3333,True,True
4687162582543422080,27,log,False,0,13.464,0.02,1.1441,0.26397,11.772,0.0197,0.079908,0.0017972,819.27,24.354,3350,10,False,True
4687162582543422080,27,log,True,1,8.03,0.047342,1.4294,0.26645,3.627,0.022669,0.10834,0.0014733,753.95,24.354,3350,10,False,True
4687162582543422080,27,lin,False,0,10.322,0.032572,1.1745,0.31495,0.68252,0.0034383,0.028101,0.0017464,7901.2,24.354,3350,10,False,True
4687162582543422080,27,lin,True,1,8.1747,0.049504,1.3972,0.31584,0.3235,0.0030322,0.03147,0.0014301,9543.3,24.354,3350,10,False,True
4687162582543422080,68,log,False,0,10.399,1.3603,2.5272,0.48512,0.50765,0.058126,0.066323,0.0013512,11082,27.525,10628,3.3333,True,True
4687162582543422080,68,log,True,3,5.0761,1.82,2.8053,0.37099,0.21932,0.068731,0.085898,0.0010256,9848.5,27.525,10628,3.3333,True,True
4687162582543422080,68,lin,False,0,27.811,0.38807,1.307,0.53062,0.1906,0.0052784,0.0086804,0.0034348,65227,27.525,10628,3.3333,True,True
4687162582543422080,68,lin,True,0,27.811,0.38807,1.307,0.53062,0.1906,0.0052784,0.0086804,0.0034348,65227,27.525,10628,3.3333,True,True
4687164055705068288,27,log,False,0,5.6068,0.039363,1.6678,0.027381,2.409,0.013422,0.066027,0.00014496,2291,24.354,3351,10,False,True
4687164055705068288,27,log,True,0,5.6068,0.039363,1.6678,0.027381,2.409,0.013422,0.066027,0.00014496,2291,24.354,3351,10,False,True
4687164055705068288,27,lin,False,0,2.9597,0.09512,2.9177,0.033474,0.012455,0.00045653,0.023506,0.00019461,43084,24.354,3351,10,False,True
4687164055705068288,27,lin,True,0,2.9597,0.09512,2.9177,0.033474,0.012455,0.00045653,0.023506,0.00019461,43084,24.354,3351,10,False,True
4687164055705068288,28,log,False,0,18.472,0.26868,1.1653,0.04767,2.2164,0.038557,0.018616,0.0017826,17410,25.097,3429,9.9999,True,True
4687164055705068288,28,log,True,0,18.472,0.26868,1.1653,0.04767,2.2164,0.038557,0.018616,0.0017826,17410,25.097,3429,9.9999,True,True
4687164055705068288,28,lin,False,0,26.07,0.23815,1.2526,0.096046,0.30064,0.0054485,0.013075,0.007118,24906,25.097,3429,9.9999,True,True
4687164055705068288,28,lin,True,0,26.07,0.23815,1.2526,0.096046,0.30064,0.0054485,0.013075,0.007118,24906,25.097,3429,9.9999,True,True
4687164055705068288,68,log,False,0,1.5578,0.284,1.4062,0.030497,0.17618,0.035066,0.029621,0.00010568,8847.8,27.525,11218,3.3333,True,True
4687164055705068288,68,log,True,1,0.88681,0.31936,1.5402,0.029059,0.098643,0.038774,0.043336,9.0176e-05,5597.7,27.525,11218,3.3333,True,True
4687164055705068288,68,lin,False,0,16.656,0.02,1.2319,0.037762,0.25944,0.0004389,0.0053199,0.00018172,1.0843e+05,27.525,11218,3.3333,False,True
4687164055705068288,68,lin,True,0,16.656,0.02,1.2319,0.037762,0.25944,0.0004389,0.0053199,0.00018172,1.0843e+05,27.525,11218,3.3333,False,True
4687165125163949952,27,log,False,0,1.437,0.39656,1.919,0.092171,0.15796,0.046047,0.094183,0.00050928,2571.4,24.354,3351,10,True,True
4687165125163949952,27,log,True,0,1.437,0.39656,1.919,0.092171,0.15796,0.046047,0.094183,0.00050928,2571.4,24.354,3351,10,True,True
4687165125163949952,27,lin,False,0,9.0311,0.034915,1.1176,0.10421,0.27277,0.0017722,0.012284,0.00081476,22421,24.354,3351,10,False,True
4687165125163949952,27,lin,True,0,9.0311,0.034915,1.1176,0.10421,0.27277,0.0017722,0.012284,0.00081476,22421,24.354,3351,10,False,True
4687165125163949952,68,log,False,0,0.91563,0.59577,2.0461,0.096804,0.080312,0.056593,0.10277,0.0002686,2785.1,27.525,11216,3.3333,True,True
4687165125163949952,68,log,True,0,0.91563,0.59577,2.0461,0.096804,0.080312,0.056593,0.10277,0.0002686,2785.1,27.525,11216,3.3333,True,True
4687165125163949952,68,lin,False,0,4.4371,0.067916,1.1776,0.11363,0.074747,0.0021133,0.011086,0.00030445,37747,27.525,11216,3.3333,False,True
4687165125163949952,68,lin,True,0,4.4371,0.067916,1.1776,0.11363,0.074747,0.0021133,0.011086,0.00030445,37747,27.525,11216,3.3333,False,True
4687165709279578368,27,log,False,0,1.0774,0.20002,1.5807,0.080528,0.18777,0.041333,0.099092,0.00045977,1355.4,24.354,3351,10,True,True
4687165709279578368,27,log,True,0,1.0774,0.20002,1.5807,0.080528,0.18777,0.041333,0.099092,0.00045977,1355.4,24.354,3351,10,True,True
4687165709279578368,27,lin,False,0,2.1188,0.1325,3.8633,0.09938,0.025182,0.0016158,0.12394,0.00060551,11135,24.354,3351,10,False,True
4687165709279578368,27,lin,True,6,2.1341,0.11135,10,0.098021,0.017996,0.00060633,0.45191,0.00052262,13002,24.354,3351,10,False,True
4687165709279578368,28,log,False,0,4.844,0.25577,1.403,0.086639,0.61798,0.036561,0.03671,0.00071387,6475.8,25.236,3449,9.9999,True,True
4687165709279578368,28,log,True,0,4.844,0.25577,1.403,0.086639,0.61798,0.036561,0.03671,0.00071387,6475.8,25.236,3449,9.9999,True,True
4687165709279578368,28,lin,False,0,8.4292,0.17825,1.6115,0.11487,0.090343,0.0032506,0.019596,0.0017286,22825,25.236,3449,9.9999,True,True
4687165709279578368,28,lin,True,0,8.4292,0.17825,1.6115,0.11487,0.090343,0.0032506,0.019596,0.0017286,22825,25.236,3449,9.9999,True,True
4687165709279578368,68,log,False,0,2.3636,0.30855,1.54,0.064793,0.2579,0.035973,0.039503,0.00019853,6551.5,27.525,11217,3.3333,True,True
4687165709279578368,68,log,True,0,2.3636,0.30855,1.54,0.064793,0.2579,0.035973,0.039503,0.00019853,6551.5,27.525,11217,3.3333,True,True
4687165709279578368,68,lin,False,0,16.457,0.02,1.0178,0.073189,0.3147,0.0006307,0.0047056,0.00029038,88658,27.525,11217,3.3333,False,True
4687165709279578368,68,lin,True,0,16.457,0.02,1.0178,0.073189,0.3147,0.0006307,0.0047056,0.00029038,88658,27.525,11217,3.3333,False,True
4687167152388524032,27,log,False,0,1.945,0.5682,2.5818,0.17239,0.16948,0.046081,0.15528,0.00087528,2395.4,24.354,3351,10,True,True
4687167152388524032,27,log,True,0,1.945,0.5682,2.5818,0.17239,0.16948,0.046081,0.15528,0.00087528,2395.4,24.354,3351,10,True,True
4687167152388524032,27,lin,False,0,4.2709,0.2026,1.3968,0.19627,0.066575,0.0058433,0.021303,0.001355,15951,24.354,3351,10,True,True
4687167152388524032,27,lin,True,0,4.2709,0.2026,1.3968,0.19627,0.066575,0.0058433,0.021303,0.001355,15951,24.354,3351,10,True,True
4687167152388524032,28,log,False,0,11.711,0.43352,1.4979,0.18177,1.0794,0.043219,0.031545,0.0015979,9920.7,25.236,3449,9.9999,True,True
4687167152388524032,28,log,True,0,11.711,0.43352,1.4979,0.18177,1.0794,0.043219,0.031545,0.0015979,9920.7,25.236,3449,9.9999,True,True
4687167152388524032,28,lin,False,0,24.096,0.18657,1.2489,0.19759,0.28557,0.0043385,0.012629,0.0055123,25483,25.236,3449,9.9999,True,True
4687167152388524032,28,lin,True,0,24.096,0.18657,1.2489,0.19759,0.28557,0.0043385,0.012629,0.0055123,25483,25.236,3449,9.9999,True,True
4687167152388524032,68,log,False,0,7.8913,0.10028,1.2422,0.1631,1.6571,0.024274,0.036624,0.00055668,4040.7,27.525,11218,3.3333,False,True
4687167152388524032,68,log,True,0,7.8913,0.10028,1.2422,0.1631,1.6571,0.024274,0.036624,0.00055668,4040.7,27.525,11218,3.3333,False,True
4687167152388524032,68,lin,False,0,35.043,0.02,1.1931,0.19617,0.75869,0.00062638,0.0069965,0.00055247,77415,27.525,11218,3.3333,False,True
4687167152388524032,68,lin,True,0,35.043,0.02,1.1931,0.19617,0.75869,0.00062638,0.0069965,0.00055247,77415,27.525,11218,3.3333,False,True
4687426087389568768,28,log,False,0,1.7657,0.67491,2.3478,0.20397,0.1524,0.059355,0.1426,0.0010845,2225.3,25.236,3449,9.9999,True,True
4687426087389568768,28,log,True,5,5.755,0.12329,1.6529,0.20391,1.2131,0.026904,0.091483,0.0011151,1560.4,25.236,3449,9.9999,False,True
4687426087389568768,28,lin,False,0,26.101,0.02,1.0839,0.23632,1.3696,0.0016242,0.014054,0.0018849,18855,25.236,3449,9.9999,False,True
4687426087389568768,28,lin,True,3,28.117,0.02,1.2161,0.24133,1.2648,0.001259,0.014295,0.0014366,22647,25.236,3449,9.9999,False,True
4687426087389568768,67,log,False,0,2.143,0.5603,1.9808,0.22278,0.19146,0.055055,0.096968,0.00060906,2822.3,27.75,11490,3.3334,True,True
4687426087389568768,67,log,True,0,2.143,0.5603,1.9808,0.22278,0.19146,0.055055,0.096968,0.00060906,2822.3,27.75,11490,3.3334,True,True
4687426087389568768,67,lin,False,0,8.0186,0.084462,1.1134,0.25788,0.1421,0.0029361,0.011174,0.00074197,32656,27.75,11490,3.3334,False,True
4687426087389568768,67,lin,True,0,8.0186,0.084462,1.1134,0.25788,0.1421,0.0029361,0.011174,0.00074197,32656,27.75,11490,3.3334,False,True
4687426087389568768,68,log,False,0,2.9578,0.31575,1.7173,0.22,0.35278,0.04259,0.080956,0.00060961,2452.1,27.525,11217,3.3333,True,True
4687426087389568768,68,log,True,2,4.3209,0.16997,1.5503,0.2201,0.71055,0.03147,0.072242,0.00061616,2111.5,27.525,11217,3.3333,True,True
4687426087389568768,68,lin,False,0,7.5444,0.081048,1.1085,0.25445,0.14284,0.0030007,0.011613,0.00071335,30450,27.525,11217,3.3333,False,True
4687426087389568768,68,lin,True,0,7.5444,0.081048,1.1085,0.25445,0.14284,0.0030007,0.011613,0.00071335,30450,27.525,11217,3.3333,False,True
4687437254305162880,27,log,False,0,3.9184,0.46315,1.9011,0.12287,0.36874,0.042741,0.061628,0.00073082,5088.6,24.354,3351,10,True,True
4687437254305162880,27,log,True,0,3.9184,0.46315,1.9011,0.12287,0.36874,0.042741,0.061628,0.00073082,5088.6,24.354,3351,10,True,True
4687437254305162880,27,lin,False,0,16.45,0.094162,1.2752,0.13411,0.27877,0.0029007,0.015145,0.0027474,20865,24.354,3351,10,False,True
4687437254305162880,27,lin,True,0,16.45,0.094162,1.2752,0.13411,0.27877,0.0029007,0.015145,0.0027474,20865,24.354,3351,10,False,True
4687437254305162880,28,log,False,0,7.0118,0.42816,2.0476,0.1354,0.62228,0.033599,0.055816,0.00074061,6752.9,25.236,3449,9.9999,True,True
4687437254305162880,28,log,True,0,7.0118,0.42816,2.0476,0.1354,0.62228,0.033599,0.055816,0.00074061,6752.9,25.236,3449,9.9999,True,True
4687437254305162880,28,lin,False,0,51.83,0.02,0.93571,0.09213,2.197,0.0014955,0.0093027,0.0041143,24976,25.236,3449,9.9999,False,True
4687437254305162880,28,lin,True,0,51.83,0.02,0.93571,0.09213,2.197,0.0014955,0.0093027,0.0041143,24976,25.236,3449,9.9999,False,True
4687437254305162880,67,log,False,0,27.826,0.21955,1.7948,0.18338,3.2205,0.021083,0.033204,0.00052187,10994,27.75,11490,3.3334,True,True
4687437254305162880,67,log,True,0,27.826,0.21955,1.7948,0.18338,3.2205,0.021083,0.033204,0.00052187,10994,27.75,11490,3.3334,True,True
4687437254305162880,67,lin,False,0,28.211,0.29424,2.6312,0.22648,0.097488,0.0013605,0.018966,0.0019308,91691,27.75,11490,3.3334,True,True
4687437254305162880,67,lin,True,4,28.138,0.29519,2.6452,0.22634,0.096743,0.0013541,0.019073,0.0019245,91937,27.75,11490,3.3334,True,True
4687437254305162880,68,log,False,0,8.0294,0.40242,1.749,0.14498,0.72025,0.034235,0.037191,0.00042789,9806.1,27.525,11218,3.3333,True,True
4687437254305162880,68,log,True,0,8.0294,0.40242,1.749,0.14498,0.72025,0.034235,0.037191,0.00042789,9806.1,27.525,11218,3.3333,True,True
4687437254305162880,68,lin,False,0,30.895,0.051209,1.0302,0.15096,0.31217,0.00099477,0.0043552,0.00098207,94816,27.525,11218,3.3333,False,True
4687437254305162880,68,lin,True,0,30.895,0.051209,1.0302,0.15096,0.31217,0.00099477,0.0043552,0.00098207,94816,27.525,11218,3.3333,False,True
4687478138084449536,67,log,False,0,4.8137,0.54815,2.5886,0.19424,0.36482,0.034948,0.099745,0.00051713,5340.6,27.75,11490,3.3334,True,True
4687478138084449536,67,log,True,0,4.8137,0.54815,2.5886,0.19424,0.36482,0.034948,0.099745,0.00051713,5340.6,27.75,11490,3.3334,True,True
4687478138084449536,67,lin,False,0,7.5111,0.35687,1.8309,0.22718,0.04003,0.0031352,0.013999,0.00075038,68271,27.75,11490,3.3334,True,True
4687478138084449536,67,lin,True,0,7.5111,0.35687,1.8309,0.22718,0.04003,0.0031352,0.013999,0.00075038,68271,27.75,11490,3.3334,True,True
4687479173187523584,28,log,False,0,1.4055,0.23543,1.5031,0.026727,0.18585,0.033106,0.042589,0.00018598,5414.7,25.236,3449,9.9999,True,True
4687479173187523584,28,log,True,0,1.4055,0.23543,1.5031,0.026727,0.18585,0.033106,0.042589,0.00018598,5414.7,25.236,3449,9.9999,True,True
4687479173187523584,28,lin,False,0,2.8697,0.10869,1.4395,0.033086,0.030022,0.0019718,0.01305,0.00035408,29669,25.236,3449,9.9999,False,True
4687479173187523584,28,lin,True,0,2.8697,0.10869,1.4395,0.033086,0.030022,0.0019718,0.01305,0.00035408,29669,25.236,3449,9.9999,False,True
4687479173187523584,67,log,False,0,1.4173,0.1701,1.4518,0.027225,0.21045,0.026485,0.038379,8.3597e-05,5410,27.75,11490,3.3334,True,True
4687479173187523584,67,log,True,0,1.4173,0.1701,1.4518,0.027225,0.21045,0.026485,0.038379,8.3597e-05,5410,27.75,11490,3.3334,True,True
4687479173187523584,67,lin,False,0,2.2525,0.13914,2.1869,0.03356,0.013287,0.0011667,0.020291,0.00014402,61153,27.75,11490,3.3334,False,True
4687479173187523584,67,lin,True,0,2.2525,0.13914,2.1869,0.03356,0.013287,0.0011667,0.020291,0.00014402,61153,27.75,11490,3.3334,False,True
4687479173187523584,68,log,False,0,3.8845,0.34317,1.1764,0.040976,0.38639,0.041052,0.016391,0.00024539,21426,27.525,11218,3.3333,True,True
4687479173187523584,68,log,True,0,3.8845,0.34317,1.1764,0.040976,0.38639,0.041052,0.016391,0.00024539,21426,27.525,11218,3.3333,True,True
4687479173187523584,68,lin,False,0,8.9484,0.15726,1.0943,0.04737,0.083865,0.0030857,0.0068203,0.00078089,63180,27.525,11218,3.3333,True,True
4687479173187523584,68,lin,True,0,8.9484,0.15726,1.0943,0.04737,0.083865,0.0030857,0.0068203,0.00078089,63180,27.525,11218,3.3333,True,True
