id,gaia,sector,noise_added,metric,prewhitened,n_pw,alpha0,nuchar,gamma,Cw,e_alpha0,e_nuchar,e_gamma,e_Cw,dBIC_vs_white,T_span,n_pts,dt_min,pass_nu,pass_bic
HD_117490,-1,65,0,log,True,6,5.4148,6.2622,2.1047,0.2378,0.16633,0.20991,0.06759,0.014002,10562,27.889,19512,2,True,True
HD_117490,-1,65,0,lin,False,0,7.1874,7.0185,1.9202,0.10149,0.1425,0.15012,0.078219,0.064406,7560.3,27.889,19512,2,True,True
HD_117490,-1,65,0,lin,True,4,7.0002,6.2251,2.1909,0.30278,0.10358,0.10473,0.071481,0.039192,9428.9,27.889,19512,2,True,True
HD_117490,-1,99,0,log,False,0,8.5194,5.8063,2.1486,0.24093,0.24534,0.17852,0.056844,0.014543,12745,27.664,14077,2.0002,True,True
HD_117490,-1,99,0,log,True,3,8.8317,5.2151,2.1192,0.25796,0.26018,0.1652,0.053674,0.01293,13013,27.664,14077,2.0002,True,True
HD_117490,-1,99,0,lin,False,0,11.334,5.2652,1.6652,1e-07,0.20152,0.11439,0.056032,0.075703,9608.3,27.664,14077,2.0002,True,True
HD_117490,-1,99,0,lin,True,3,11.236,4.8045,1.8211,0.15273,0.15763,0.085295,0.05013,0.051626,11527,27.664,14077,2.0002,True,True
HD_123056,-1,11,0,log,False,0,33.345,2.3385,1.7135,0.43502,1.5759,0.12846,0.040943,0.025332,11888,24.961,15208,2,True,True
HD_123056,-1,11,0,log,True,3,22.487,3.2077,1.8023,0.3911,0.94013,0.15608,0.047231,0.024951,11360,24.961,15208,2,True,True
HD_123056,-1,11,0,lin,False,0,45.163,2.1791,1.7245,0.53217,0.80799,0.059462,0.051435,0.12999,8323.3,24.961,15208,2,True,True
HD_123056,-1,11,0,lin,True,0,45.163,2.1791,1.7245,0.53217,0.80799,0.059462,0.051435,0.12999,8323.3,24.961,15208,2,True,True
HD_135591,-1,12,0,log,False,0,200.51,3.7266,1.7866,1.3452,7.1478,0.15542,0.041074,0.21838,14698,27.936,18658,2,True,True
HD_135591,-1,12,0,log,True,0,200.51,3.7266,1.7866,1.3452,7.1478,0.15542,0.041074,0.21838,14698,27.936,18658,2,True,True
HD_135591,-1,12,0,lin,False,0,426.12,1.3119,1.1725,1.0002e-07,8.0619,0.046171,0.026449,1.0114,13957,27.936,18658,2,True,True
HD_135591,-1,12,0,lin,True,0,426.12,1.3119,1.1725,1.0002e-07,8.0619,0.046171,0.026449,1.0114,13957,27.936,18658,2,True,True
HD_135591,-1,38,0,log,False,0,251.79,3.0853,1.6742,0.12562,9.8694,0.14475,0.036177,0.22289,15269,26.696,18491,2,True,True
HD_135591,-1,38,0,log,True,0,251.79,3.0853,1.6742,0.12562,9.8694,0.14475,0.036177,0.22289,15269,26.696,18491,2,True,True
HD_135591,-1,38,0,lin,False,0,395.44,1.8028,1.3089,1e-07,6.313,0.049403,0.028817,1.0018,13889,26.696,18491,2,True,True
HD_135591,-1,38,0,lin,True,0,395.44,1.8028,1.3089,1e-07,6.313,0.049403,0.028817,1.0018,13889,26.696,18491,2,True,True
HD_135591,-1,39,0,log,False,0,219.04,3.3886,1.6975,1e-07,7.8832,0.14584,0.035791,0.20563,16325,27.944,19315,2,True,True
HD_135591,-1,39,0,log,True,0,219.04,3.3886,1.6975,1e-07,7.8832,0.14584,0.035791,0.20563,16325,27.944,19315,2,True,True
HD_135591,-1,39,0,lin,False,0,389.34,1.5222,1.2154,1e-07,6.4538,0.045493,0.025581,0.91478,15225,27.944,19315,2,True,True
HD_135591,-1,39,0,lin,True,0,389.34,1.5222,1.2154,1e-07,6.4538,0.045493,0.025581,0.91478,15225,27.944,19315,2,True,True
HD_135591,-1,65,0,log,False,0,212.86,3.7227,1.7564,1e-07,7.2225,0.148,0.036509,0.20321,16567,27.888,19501,2,True,True
HD_135591,-1,65,0,log,True,0,212.86,3.7227,1.7564,1e-07,7.2225,0.148,0.036509,0.20321,16567,27.888,19501,2,True,True
HD_135591,-1,65,0,lin,False,0,741.64,0.48916,0.97547,1e-07,21.232,0.029444,0.020827,1.0863,15375,27.888,19501,2,True,True
HD_135591,-1,65,0,lin,True,0,741.64,0.48916,0.97547,1e-07,21.232,0.029444,0.020827,1.0863,15375,27.888,19501,2,True,True
HD_14434,-1,18,0,log,False,0,22.901,6.2361,2.7876,0.65614,0.58157,0.13916,0.060936,0.019716,13079,23.406,14733,2,True,True
HD_14434,-1,18,0,log,True,1,20.551,6.7269,2.8665,0.58647,0.51068,0.14467,0.063863,0.018901,12955,23.406,14733,2,True,True
HD_14434,-1,18,0,lin,False,0,34.318,4.6743,1.918,0.086502,0.49321,0.085406,0.055368,0.15289,9933.7,23.406,14733,2,True,True
HD_14434,-1,18,0,lin,True,0,34.318,4.6743,1.918,0.086502,0.49321,0.085406,0.055368,0.15289,9933.7,23.406,14733,2,True,True
HD_14633,-1,18,0,log,False,0,50.382,1.5623,1.256,1e-07,3.2257,0.14712,0.0362,0.062016,11821,23.814,14830,2,True,True
HD_14633,-1,18,0,log,True,0,50.382,1.5623,1.256,1e-07,3.2257,0.14712,0.0362,0.062016,11821,23.814,14830,2,True,True
HD_14633,-1,18,0,lin,False,0,49.026,2.1075,1.5803,0.88258,0.64141,0.043528,0.032595,0.10474,13087,23.814,14830,2,True,True
HD_14633,-1,18,0,lin,True,0,49.026,2.1075,1.5803,0.88258,0.64141,0.043528,0.032595,0.10474,13087,23.814,14830,2,True,True
HD_149038,-1,103,0,log,False,0,3772.3,1.1427,2.0647,18.702,212.49,0.053628,0.030527,0.356,14470,24.754,16033,2.0002,True,True
HD_149038,-1,103,0,log,True,0,3772.3,1.1427,2.0647,18.702,212.49,0.053628,0.030527,0.356,14470,24.754,16033,2.0002,True,True
HD_149038,-1,103,0,lin,False,0,6782,0.58733,1.4664,1.0006e-07,111.43,0.01618,0.024502,5.1403,14478,24.754,16033,2.0002,True,True
HD_149038,-1,103,0,lin,True,0,6782,0.58733,1.4664,1.0006e-07,111.43,0.01618,0.024502,5.1403,14478,24.754,16033,2.0002,True,True
HD_149038,-1,39,0,log,False,0,4815.6,1.1074,2.298,32.873,252.39,0.044946,0.034218,0.37975,14907,27.928,18370,2,True,True
HD_149038,-1,39,0,log,True,0,4815.6,1.1074,2.298,32.873,252.39,0.044946,0.034218,0.37975,14907,27.928,18370,2,True,True
HD_149038,-1,39,0,lin,False,0,7357.2,0.77468,1.9028,28.951,79.665,0.012467,0.029111,4.8822,17020,27.928,18370,2,True,True
HD_149038,-1,39,0,lin,True,0,7357.2,0.77468,1.9028,28.951,79.665,0.012467,0.029111,4.8822,17020,27.928,18370,2,True,True
HD_149038,-1,66,0,log,False,0,2721.6,1.6709,2.377,18.631,117.52,0.056634,0.033912,0.2812,15563,24.751,15646,2,True,True
HD_149038,-1,66,0,log,True,0,2721.6,1.6709,2.377,18.631,117.52,0.056634,0.033912,0.2812,15563,24.751,15646,2,True,True
HD_149038,-1,66,0,lin,False,0,4669.8,0.98295,1.6423,1e-07,67.274,0.022887,0.031502,5.2122,12790,24.751,15646,2,True,True
HD_149038,-1,66,0,lin,True,0,4669.8,0.98295,1.6423,1e-07,67.274,0.022887,0.031502,5.2122,12790,24.751,15646,2,True,True
HD_149038,-1,93,0,log,False,0,2193.4,1.7501,2.438,7.9139,94.548,0.055762,0.030566,0.15241,17165,24.919,16297,2,True,True
HD_149038,-1,93,0,log,True,0,2193.4,1.7501,2.438,7.9139,94.548,0.055762,0.030566,0.15241,17165,24.919,16297,2,True,True
HD_149038,-1,93,0,lin,False,0,2519.4,1.8798,3.0749,21.883,21.571,0.019191,0.065276,2.9604,13908,24.919,16297,2,True,True
HD_149038,-1,93,0,lin,True,0,2519.4,1.8798,3.0749,21.883,21.571,0.019191,0.065276,2.9604,13908,24.919,16297,2,True,True
HD_150574,-1,12,0,log,False,0,63.415,2.6861,2.2685,1.3334,2.3703,0.093903,0.045131,0.025535,12765,24.599,14870,2,True,True
HD_150574,-1,12,0,log,True,0,63.415,2.6861,2.2685,1.3334,2.3703,0.093903,0.045131,0.025535,12765,24.599,14870,2,True,True
HD_150574,-1,12,0,lin,False,0,92.403,1.8867,1.6251,0.53448,1.1148,0.036028,0.030601,0.16142,14233,24.599,14870,2,True,True
HD_150574,-1,12,0,lin,True,0,92.403,1.8867,1.6251,0.53448,1.1148,0.036028,0.030601,0.16142,14233,24.599,14870,2,True,True
HD_151804,-1,12,0,log,False,0,6064.4,0.57655,2.1834,41.058,506.55,0.036653,0.041365,0.39706,9853.8,24.6,14742,2,True,True
HD_151804,-1,12,0,log,True,0,6064.4,0.57655,2.1834,41.058,506.55,0.036653,0.041365,0.39706,9853.8,24.6,14742,2,True,True
HD_151804,-1,12,0,lin,False,0,5406.7,0.8239,3.9991,68.423,35.453,0.0054859,0.074731,3.0537,17363,24.6,14742,2,True,True
HD_151804,-1,12,0,lin,True,1,5405,0.82413,4.0107,67.831,35.328,0.005462,0.074888,3.0469,17398,24.6,14742,2,True,True
HD_151804,-1,39,0,log,False,0,5230.9,0.57629,2.1924,30.615,383.08,0.031631,0.034952,0.26571,12734,27.928,18467,2,True,True
HD_151804,-1,39,0,log,True,0,5230.9,0.57629,2.1924,30.615,383.08,0.031631,0.034952,0.26571,12734,27.928,18467,2,True,True
HD_151804,-1,39,0,lin,False,0,4551.8,0.93263,3.8348,46.955,38.312,0.0082093,0.090134,3.5347,14343,27.928,18467,2,True,True
HD_151804,-1,39,0,lin,True,0,4551.8,0.93263,3.8348,46.955,38.312,0.0082093,0.090134,3.5347,14343,27.928,18467,2,True,True
HD_151804,-1,66,0,log,False,0,10373,0.33842,1.7256,13.179,1243.3,0.032262,0.023074,0.29473,13981,24.853,15278,2,True,True
HD_151804,-1,66,0,log,True,0,10373,0.33842,1.7256,13.179,1243.3,0.032262,0.023074,0.29473,13981,24.853,15278,2,True,True
HD_151804,-1,66,0,lin,False,0,5456,1.0178,4.0924,42.591,37.127,0.0070511,0.08282,3.7194,16448,24.853,15278,2,True,True
HD_151804,-1,66,0,lin,True,8,5433.7,1.0207,4.1776,40.165,36.592,0.0069284,0.085094,3.6991,16505,24.853,15278,2,True,True
HD_151804,-1,93,0,log,False,0,4944.4,0.52609,1.9586,11.449,431.66,0.035076,0.026965,0.17682,13744,24.922,16374,2,True,True
HD_151804,-1,93,0,log,True,0,4944.4,0.52609,1.9586,11.449,431.66,0.035076,0.026965,0.17682,13744,24.922,16374,2,True,True
HD_151804,-1,93,0,lin,False,0,3386,1.0926,3.7895,26.79,23.286,0.0079769,0.073281,2.3792,16641,24.922,16374,2,True,True
HD_151804,-1,93,0,lin,True,0,3386,1.0926,3.7895,26.79,23.286,0.0079769,0.073281,2.3792,16641,24.922,16374,2,True,True
HD_152003,-1,12,0,log,False,0,1115.6,1.0424,2.1094,9.3578,65.144,0.05112,0.03547,0.12621,12567,24.599,14871,2,True,True
HD_152003,-1,12,0,log,True,0,1115.6,1.0424,2.1094,9.3578,65.144,0.05112,0.03547,0.12621,12567,24.599,14871,2,True,True
HD_152003,-1,12,0,lin,False,0,1638.2,0.74642,1.6644,5.5013,21.108,0.015303,0.026544,1.2382,15137,24.599,14871,2,True,True
HD_152003,-1,12,0,lin,True,0,1638.2,0.74642,1.6644,5.5013,21.108,0.015303,0.026544,1.2382,15137,24.599,14871,2,True,True
HD_152147,-1,103,0,log,False,0,642.1,1.1016,1.9226,4.3907,37.296,0.057906,0.031264,0.088331,13569,24.754,16033,2.0002,True,True
HD_152147,-1,103,0,log,True,2,306.76,2.1647,2.6181,4.8007,11.826,0.066413,0.04624,0.057887,13418,24.754,16033,2.0002,True,True
HD_152147,-1,103,0,lin,False,0,2906.4,0.17276,1.1878,1.0026e-07,140.85,0.013451,0.02467,1.3646,11756,24.754,16033,2.0002,True,True
HD_152147,-1,103,0,lin,True,0,2906.4,0.17276,1.1878,1.0026e-07,140.85,0.013451,0.02467,1.3646,11756,24.754,16033,2.0002,True,True
HD_152147,-1,12,0,log,False,0,1032.9,0.99292,2.2795,6.883,61.906,0.045837,0.037158,0.081644,12543,24.599,14844,2,True,True
HD_152147,-1,12,0,log,True,0,1032.9,0.99292,2.2795,6.883,61.906,0.045837,0.037158,0.081644,12543,24.599,14844,2,True,True
HD_152147,-1,12,0,lin,False,0,1475.2,0.79243,2.1906,9.4264,15.896,0.011805,0.038409,1.0328,14390,24.599,14844,2,True,True
HD_152147,-1,12,0,lin,True,0,1475.2,0.79243,2.1906,9.4264,15.896,0.011805,0.038409,1.0328,14390,24.599,14844,2,True,True
HD_152147,-1,39,0,log,False,0,629.27,1.217,2.1445,3.6959,29.643,0.047004,0.028259,0.053839,17325,27.928,18780,2,True,True
HD_152147,-1,39,0,log,True,0,629.27,1.217,2.1445,3.6959,29.643,0.047004,0.028259,0.053839,17325,27.928,18780,2,True,True
HD_152147,-1,39,0,lin,False,0,782.72,1.0765,2.0048,3.8114,7.2985,0.014713,0.030003,0.60778,17875,27.928,18780,2,True,True
HD_152147,-1,39,0,lin,True,0,782.72,1.0765,2.0048,3.8114,7.2985,0.014713,0.030003,0.60778,17875,27.928,18780,2,True,True
HD_152247,-1,12,0,log,False,0,149.15,2.503,2.11,1.8259,6.0705,0.097378,0.039818,0.053602,13470,24.6,14863,2,True,True
HD_152247,-1,12,0,log,True,0,149.15,2.503,2.11,1.8259,6.0705,0.097378,0.039818,0.053602,13470,24.6,14863,2,True,True
HD_152247,-1,12,0,lin,False,0,275.78,1.3084,1.442,1e-07,4.7095,0.038169,0.032584,0.51004,11417,24.6,14863,2,True,True
HD_152247,-1,12,0,lin,True,0,275.78,1.3084,1.442,1e-07,4.7095,0.038169,0.032584,0.51004,11417,24.6,14863,2,True,True
HD_152247,-1,39,0,log,False,0,158.83,2.3345,2.053,1.4891,6.1254,0.086236,0.033964,0.046418,16294,27.928,18709,2,True,True
HD_152247,-1,39,0,log,True,0,158.83,2.3345,2.053,1.4891,6.1254,0.086236,0.033964,0.046418,16294,27.928,18709,2,True,True
HD_152247,-1,39,0,lin,False,0,253.3,1.465,1.6199,0.91634,2.996,0.02798,0.028079,0.34193,15863,27.928,18709,2,True,True
HD_152247,-1,39,0,lin,True,0,253.3,1.465,1.6199,0.91634,2.996,0.02798,0.028079,0.34193,15863,27.928,18709,2,True,True
HD_152247,-1,66,0,log,False,0,130.37,2.946,2.1428,0.74114,4.4947,0.094705,0.033207,0.038288,16796,24.853,15305,2,True,True
HD_152247,-1,66,0,log,True,0,130.37,2.946,2.1428,0.74114,4.4947,0.094705,0.033207,0.038288,16796,24.853,15305,2,True,True
HD_152247,-1,66,0,lin,False,0,176.52,2.3911,1.7954,1e-07,2.0596,0.041497,0.036425,0.35419,13507,24.853,15305,2,True,True
HD_152247,-1,66,0,lin,True,0,176.52,2.3911,1.7954,1e-07,2.0596,0.041497,0.036425,0.35419,13507,24.853,15305,2,True,True
HD_152247,-1,93,0,log,False,0,156.07,2.3268,2.0583,0.57972,6.2509,0.085615,0.030755,0.033634,16658,24.921,16400,2,True,True
HD_152247,-1,93,0,log,True,0,156.07,2.3268,2.0583,0.57972,6.2509,0.085615,0.030755,0.033634,16658,24.921,16400,2,True,True
HD_152247,-1,93,0,lin,False,0,211.9,1.7807,1.8065,0.70249,2.1307,0.027299,0.029889,0.27977,15932,24.921,16400,2,True,True
HD_152247,-1,93,0,lin,True,0,211.9,1.7807,1.8065,0.70249,2.1307,0.027299,0.029889,0.27977,15932,24.921,16400,2,True,True
HD_152249,-1,103,0,log,False,0,800.87,1.625,2.3252,6.2195,35.297,0.057646,0.034505,0.093067,15044,24.754,16031,2.0002,True,True
HD_152249,-1,103,0,log,True,0,800.87,1.625,2.3252,6.2195,35.297,0.057646,0.034505,0.093067,15044,24.754,16031,2.0002,True,True
HD_152249,-1,103,0,lin,False,0,927.55,1.6282,2.5526,9.921,8.4526,0.019372,0.048917,1.0109,14279,24.754,16031,2.0002,True,True
HD_152249,-1,103,0,lin,True,0,927.55,1.6282,2.5526,9.921,8.4526,0.019372,0.048917,1.0109,14279,24.754,16031,2.0002,True,True
HD_152249,-1,12,0,log,False,0,497.54,1.4642,2.3777,9.5725,23.829,0.059267,0.047971,0.10056,11071,24.599,14787,2,True,True
HD_152249,-1,12,0,log,True,0,497.54,1.4642,2.3777,9.5725,23.829,0.059267,0.047971,0.10056,11071,24.599,14787,2,True,True
HD_152249,-1,12,0,lin,False,0,645.58,1.2791,2.1981,10.901,6.9837,0.019426,0.042673,0.67883,13214,24.599,14787,2,True,True
HD_152249,-1,12,0,lin,True,0,645.58,1.2791,2.1981,10.901,6.9837,0.019426,0.042673,0.67883,13214,24.599,14787,2,True,True
HD_152249,-1,39,0,log,False,0,844.57,1.39,2.5737,9.5051,35.914,0.044646,0.040048,0.084679,15116,27.928,18708,2,True,True
HD_152249,-1,39,0,log,True,0,844.57,1.39,2.5737,9.5051,35.914,0.044646,0.040048,0.084679,15116,27.928,18708,2,True,True
HD_152249,-1,39,0,lin,False,0,1505.2,0.79193,1.7574,5.5695,16.535,0.013493,0.025522,1.0276,17804,27.928,18708,2,True,True
HD_152249,-1,39,0,lin,True,0,1505.2,0.79193,1.7574,5.5695,16.535,0.013493,0.025522,1.0276,17804,27.928,18708,2,True,True
HD_152424,-1,103,0,log,False,0,4831.5,0.31706,1.5931,5.8551,619.62,0.034825,0.022468,0.18595,13892,24.754,16030,2.0002,True,True
HD_152424,-1,103,0,log,True,0,4831.5,0.31706,1.5931,5.8551,619.62,0.034825,0.022468,0.18595,13892,24.754,16030,2.0002,True,True
HD_152424,-1,103,0,lin,False,0,2525.6,0.96355,2.8362,18.459,19.804,0.0092335,0.047912,1.6621,16588,24.754,16030,2.0002,True,True
HD_152424,-1,103,0,lin,True,0,2525.6,0.96355,2.8362,18.459,19.804,0.0092335,0.047912,1.6621,16588,24.754,16030,2.0002,True,True
HD_152424,-1,12,0,log,False,0,3412.4,0.6382,1.9149,17.618,280.11,0.043875,0.032549,0.26518,11552,24.599,14852,2,True,True
HD_152424,-1,12,0,log,True,0,3412.4,0.6382,1.9149,17.618,280.11,0.043875,0.032549,0.26518,11552,24.599,14852,2,True,True
HD_152424,-1,12,0,lin,False,0,3156.9,0.96914,3.4429,38.793,27.727,0.0094218,0.077424,2.5213,13471,24.599,14852,2,True,True
HD_152424,-1,12,0,lin,True,2,3155.7,0.96715,3.4971,38.659,27.461,0.0092412,0.078954,2.5087,13519,24.599,14852,2,True,True
HD_152424,-1,39,0,log,False,0,2169.1,0.83793,2.4495,11.981,130.65,0.035726,0.037549,0.10972,13785,27.928,18522,2,True,True
HD_152424,-1,39,0,log,True,0,2169.1,0.83793,2.4495,11.981,130.65,0.035726,0.037549,0.10972,13785,27.928,18522,2,True,True
HD_152424,-1,39,0,lin,False,0,2116.9,1.0738,3.8032,20.339,14.71,0.0078992,0.074395,1.4872,17450,27.928,18522,2,True,True
HD_152424,-1,39,0,lin,True,1,2115.4,1.0746,3.827,20.147,14.644,0.0078507,0.07497,1.4845,17477,27.928,18522,2,True,True
HD_154368,-1,12,0,log,False,0,2237.2,1.0644,1.9732,18.027,130.74,0.055334,0.032948,0.30005,13112,25.136,16111,2,True,True
HD_154368,-1,12,0,log,True,0,2237.2,1.0644,1.9732,18.027,130.74,0.055334,0.032948,0.30005,13112,25.136,16111,2,True,True
HD_154368,-1,12,0,lin,False,0,1893.5,1.759,3.9213,37.323,14.598,0.01436,0.090494,2.0427,14325,25.136,16111,2,True,True
HD_154368,-1,12,0,lin,True,0,1893.5,1.759,3.9213,37.323,14.598,0.01436,0.090494,2.0427,14325,25.136,16111,2,True,True
HD_154368,-1,66,0,log,False,0,3260.3,0.88227,2.1041,15.467,207.25,0.044487,0.031268,0.22251,13676,24.853,15275,2,True,True
HD_154368,-1,66,0,log,True,0,3260.3,0.88227,2.1041,15.467,207.25,0.044487,0.031268,0.22251,13676,24.853,15275,2,True,True
HD_154368,-1,66,0,lin,False,0,2897,1.2836,3.3542,32.156,20.316,0.010224,0.060666,2.2147,16837,24.853,15275,2,True,True
HD_154368,-1,66,0,lin,True,0,2897,1.2836,3.3542,32.156,20.316,0.010224,0.060666,2.2147,16837,24.853,15275,2,True,True
HD_154368,-1,93,0,log,False,0,2616.3,0.80595,1.9127,6.0803,177.8,0.045048,0.025193,0.15164,15512,24.921,16412,2,True,True
HD_154368,-1,93,0,log,True,0,2616.3,0.80595,1.9127,6.0803,177.8,0.045048,0.025193,0.15164,15512,24.921,16412,2,True,True
HD_154368,-1,93,0,lin,False,0,2185.3,1.3859,2.8433,14.963,17.985,0.014104,0.052879,1.963,15302,24.921,16412,2,True,True
HD_154368,-1,93,0,lin,True,0,2185.3,1.3859,2.8433,14.963,17.985,0.014104,0.052879,1.963,15302,24.921,16412,2,True,True
HD_154643,-1,12,0,log,False,0,83.451,2.7242,1.5844,0.3361,3.549,0.14545,0.037116,0.084082,13815,25.138,16185,2,True,True
HD_154643,-1,12,0,log,True,0,83.451,2.7242,1.5844,0.3361,3.549,0.14545,0.037116,0.084082,13815,25.138,16185,2,True,True
HD_154643,-1,12,0,lin,False,0,135.81,1.4918,1.2388,1e-07,2.4057,0.047445,0.02793,0.32942,13071,25.138,16185,2,True,True
HD_154643,-1,12,0,lin,True,0,135.81,1.4918,1.2388,1e-07,2.4057,0.047445,0.02793,0.32942,13071,25.138,16185,2,True,True
HD_155913,-1,104,0,log,False,0,23.197,5.7953,1.9969,0.38243,0.69813,0.19457,0.054413,0.045093,12517,25.435,16259,2,True,True
HD_155913,-1,104,0,log,True,1,20.748,6.424,2.0978,0.42901,0.58548,0.19584,0.057623,0.043091,12447,25.435,16259,2,True,True
HD_155913,-1,104,0,lin,False,0,27.69,5.54,2.1034,0.80582,0.37121,0.088389,0.06041,0.12852,10531,25.435,16259,2,True,True
HD_155913,-1,104,0,lin,True,0,27.69,5.54,2.1034,0.80582,0.37121,0.088389,0.06041,0.12852,10531,25.435,16259,2,True,True
HD_155913,-1,12,0,log,False,0,29.466,5.0821,1.8774,0.28616,0.9664,0.19295,0.050393,0.052052,12535,24.6,14587,2,True,True
HD_155913,-1,12,0,log,True,1,25.93,5.7119,1.9855,0.36343,0.77871,0.19175,0.052849,0.048127,12651,24.6,14587,2,True,True
HD_155913,-1,12,0,lin,False,0,35.58,4.8363,2.0011,0.79172,0.52312,0.088983,0.060635,0.16362,9491.6,24.6,14587,2,True,True
HD_155913,-1,12,0,lin,True,1,31.623,5.43,1.8753,0.30092,0.42023,0.087101,0.050206,0.15187,11654,24.6,14587,2,True,True
HD_155913,-1,39,0,log,False,0,23.267,5.7987,1.9591,0.30428,0.69265,0.19477,0.052629,0.045781,13424,27.838,18341,2,True,True
HD_155913,-1,39,0,log,True,0,23.267,5.7987,1.9591,0.30428,0.69265,0.19477,0.052629,0.045781,13424,27.838,18341,2,True,True
HD_155913,-1,39,0,lin,False,0,27.485,5.7368,2.0778,0.65617,0.34388,0.084438,0.055466,0.1238,12083,27.838,18341,2,True,True
HD_155913,-1,39,0,lin,True,0,27.485,5.7368,2.0778,0.65617,0.34388,0.084438,0.055466,0.1238,12083,27.838,18341,2,True,True
HD_156154,-1,12,0,log,False,0,198.57,2.408,2.762,3.3811,7.265,0.06843,0.049743,0.039561,13503,25.138,16194,2,True,True
HD_156154,-1,12,0,log,True,0,198.57,2.408,2.762,3.3811,7.265,0.06843,0.049743,0.039561,13503,25.138,16194,2,True,True
HD_156154,-1,12,0,lin,False,0,358.49,1.2361,1.5818,0.33793,4.6449,0.026312,0.028298,0.45499,14332,25.138,16194,2,True,True
HD_156154,-1,12,0,lin,True,3,358.59,1.2357,1.5806,0.30345,4.6484,0.026326,0.028272,0.45533,14336,25.138,16194,2,True,True
HD_15629,-1,18,0,log,False,0,30.549,4.0698,2.103,0.72421,1.0454,0.14669,0.050671,0.030103,11816,23.449,14761,2,True,True
HD_15629,-1,18,0,log,True,0,30.549,4.0698,2.103,0.72421,1.0454,0.14669,0.050671,0.030103,11816,23.449,14761,2,True,True
HD_15629,-1,18,0,lin,False,0,42.127,3.2787,1.5866,0.034169,0.60477,0.068127,0.039477,0.15007,11621,23.449,14761,2,True,True
HD_15629,-1,18,0,lin,True,0,42.127,3.2787,1.5866,0.034169,0.60477,0.068127,0.039477,0.15007,11621,23.449,14761,2,True,True
HD_156738,-1,12,0,log,False,0,23.572,3.7791,2.1467,0.54178,0.78152,0.12844,0.04709,0.018199,13041,25.138,15849,2,True,True
HD_156738,-1,12,0,log,True,0,23.572,3.7791,2.1467,0.54178,0.78152,0.12844,0.04709,0.018199,13041,25.138,15849,2,True,True
HD_156738,-1,12,0,lin,False,0,28.309,3.6372,2.0924,0.63748,0.31362,0.05359,0.047184,0.073764,12726,25.138,15849,2,True,True
HD_156738,-1,12,0,lin,True,0,28.309,3.6372,2.0924,0.63748,0.31362,0.05359,0.047184,0.073764,12726,25.138,15849,2,True,True
HD_156738,-1,39,0,log,False,0,16.078,5.2024,2.4979,0.42922,0.41906,0.12742,0.050995,0.012653,15107,27.858,18553,2,True,True
HD_156738,-1,39,0,log,True,0,16.078,5.2024,2.4979,0.42922,0.41906,0.12742,0.050995,0.012653,15107,27.858,18553,2,True,True
HD_156738,-1,39,0,lin,False,0,25.583,3.4046,1.5962,1e-07,0.36006,0.068577,0.039312,0.092228,12852,27.858,18553,2,True,True
HD_156738,-1,39,0,lin,True,0,25.583,3.4046,1.5962,1e-07,0.36006,0.068577,0.039312,0.092228,12852,27.858,18553,2,True,True
HD_156738,-1,66,0,log,False,0,15.969,5.394,2.4177,0.43702,0.45267,0.1482,0.055967,0.016251,12840,24.853,15320,2,True,True
HD_156738,-1,66,0,log,True,0,15.969,5.394,2.4177,0.43702,0.45267,0.1482,0.055967,0.016251,12840,24.853,15320,2,True,True
HD_156738,-1,66,0,lin,False,0,21.221,4.6477,2.1173,0.42578,0.25527,0.070168,0.053842,0.074748,11570,24.853,15320,2,True,True
HD_156738,-1,66,0,lin,True,0,21.221,4.6477,2.1173,0.42578,0.25527,0.070168,0.053842,0.074748,11570,24.853,15320,2,True,True
HD_156738,-1,93,0,log,False,0,18.383,4.6263,2.279,0.38817,0.54632,0.13634,0.048889,0.015278,13655,24.876,16333,2,True,True
HD_156738,-1,93,0,log,True,0,18.383,4.6263,2.279,0.38817,0.54632,0.13634,0.048889,0.015278,13655,24.876,16333,2,True,True
HD_156738,-1,93,0,lin,False,0,24.458,3.9912,1.8587,0.13739,0.31178,0.068045,0.045872,0.084753,11910,24.876,16333,2,True,True
HD_156738,-1,93,0,lin,True,0,24.458,3.9912,1.8587,0.13739,0.31178,0.068045,0.045872,0.084753,11910,24.876,16333,2,True,True
HD_188209,-1,14,0,log,False,0,2360,1.0969,2.3463,17.788,123.44,0.044018,0.035991,0.18986,14250,26.85,18367,2,True,True
HD_188209,-1,14,0,log,True,0,2360,1.0969,2.3463,17.788,123.44,0.044018,0.035991,0.18986,14250,26.85,18367,2,True,True
HD_188209,-1,14,0,lin,False,0,2788.6,1.01,2.1552,18.789,24.945,0.012745,0.032555,1.9887,17571,26.85,18367,2,True,True
HD_188209,-1,14,0,lin,True,0,2788.6,1.01,2.1552,18.789,24.945,0.012745,0.032555,1.9887,17571,26.85,18367,2,True,True
HD_188209,-1,15,0,log,False,0,1801.7,1.4731,2.6381,19.695,83.174,0.050534,0.04536,0.19723,13212,26.044,15063,2,True,True
HD_188209,-1,15,0,log,True,0,1801.7,1.4731,2.6381,19.695,83.174,0.050534,0.04536,0.19723,13212,26.044,15063,2,True,True
HD_188209,-1,15,0,lin,False,0,2135.8,1.4507,2.6153,23.211,18.565,0.016265,0.048108,2.0496,15322,26.044,15063,2,True,True
